"","Date","BTC_price","Gold_price","Bond_yield","KOSPI","USD_exchange_rate","BTC_circulation","VIX","NASDAQ","VKOSPI","S&P500","Nvidia","AMD","MA","PYPL","SQ","vidente","consumer_index"
"484",2019-12-04,8091592.61,1480.2,1.778,2068.89,1191.32,18083746.04,14.8,8566.669922,14.37,3112.76,209.42,39.69,286.839996,105,67.779999,8800,105.12
"485",2019-12-03,8167588.59,1478.2,1.717,2084.07,1190.06,18081658.54,15.96,8520.639648,14.26,3093.2,207.66,38.9,287.089996,105.589996,67.040001,8640,105.12
"486",2019-12-02,8169644.56,1469.2,1.822,2091.92,1185.78,18079683.54,14.91,8567.990234,13.96,3113.87,209.25,38.73,286.470001,106.209999,66.879997,9120,105.12
"487",2019-12-01,8283792.32,1470.36666666667,1.795,2090.6,1184.42,18077871.04,14.1466666666667,8600.48339833333,13.96,3122.90666666667,211.746666666667,38.87,288.390004333333,106.81,67.6266656666667,9210,105.12
"488",2019-11-30,8445955.74,1471.53333333333,1.7845,2089.28,1183.06,18076133.54,13.3833333333333,8632.97656266667,13.96,3131.94333333333,214.243333333333,39.01,290.310007666667,107.410001,68.3733343333333,9210,104.87
"489",2019-11-29,8659752.05,1472.7,1.774,2087.96,1181.7,18074558.54,12.62,8665.469727,13.96,3140.98,216.74,39.15,292.230011,108.010002,69.120003,9210,104.87
"490",2019-11-28,8327099.61,1463.05,1.778,2118.6,1178.82,18072858.54,12.185,8685.3247075,13.77,3147.305,217.49,39.28,291.9650115,107.880001,69.3850025,10300,104.87
"491",2019-11-27,8403593.94,1453.4,1.767,2127.85,1176.97,18070821.04,11.75,8705.179688,13.85,3153.63,218.24,39.41,291.700012,107.75,69.650002,10250,104.87
"492",2019-11-26,8054032.21,1467.4,1.741,2121.35,1173.32,18069083.54,11.54,8647.929688,14.21,3140.52,217,38.99,289.380005,106.199997,68.940002,10500,104.87
"493",2019-11-25,7973431.95,1463.8,1.752,2123.5,1173.9,18067558.54,11.87,8632.490234,13.91,3133.64,221.21,39.79,287.609985,104.449997,68.25,10900,104.87
"494",2019-11-24,7863844.48,1465.46666666667,1.779,2116.32,1176.04333333333,18065996.04,12.0266666666667,8594.95345033333,13.9,3125.85666666667,217.77,39.5766666666667,285.929992333333,103.556663666667,68.0833333333333,12950,104.87
"495",2019-11-23,8254229.53,1467.13333333333,1.775,2109.14,1178.18666666667,18064358.54,12.1833333333333,8557.41666666667,13.89,3118.07333333333,214.33,39.3633333333333,284.249999666667,102.663330333333,67.9166666666667,12950,104.87
"496",2019-11-22,8141292.27,1468.8,1.771,2101.96,1180.33,18062196.04,12.34,8519.879883,13.88,3110.29,210.89,39.15,282.570007,101.769997,67.75,12950,104.87
"497",2019-11-21,8527540.54,1470.5,1.776,2096.6,1176.86,18060546.04,13.13,8506.209961,14.52,3103.54,210.18,39.52,284.450012,102.550003,67.419998,13200,104.87
"498",2019-11-20,8956573.99,1470,1.747,2125.32,1170.82,18058833.54,12.78,8526.730469,14.11,3108.46,211.18,40.98,285.380005,104.089996,67.169998,12250,104.87
"499",2019-11-19,9156160.09,1473.3,1.786,2153.24,1168.35,18057058.54,12.86,8570.660156,13.52,3120.18,207.99,41.29,285.309998,104.949997,66.370003,12600,104.87
"500",2019-11-18,9271240.54,1471.9,1.815,2160.69,1167.23,18055221.04,12.46,8549.94043,13.34,3122.03,212.28,39.88,280.859985,103.660004,65.739998,12650,104.87
"501",2019-11-17,9571036.18,1470.36666666667,1.824,2161.18666666667,1166.03666666667,18053471.04,12.3233333333333,8546.903646,13.2633333333333,3121.50666666667,209.583333333333,39.44,280.833323,103.840001666667,65.393331,12600,104.87
"502",2019-11-16,9540670.29,1468.83333333333,1.83,2161.68333333333,1164.84333333333,18051546.04,12.1866666666667,8543.866862,13.1866666666667,3120.98333333333,206.886666666667,39,280.806661,104.019999333333,65.046664,12600,104.87
"503",2019-11-15,9475098.19,1467.3,1.836,2162.18,1163.65,18049696.04,12.05,8540.830078,13.11,3120.46,204.19,38.56,280.779999,104.199997,64.699997,12600,104.87
"504",2019-11-14,9716219.23,1473.4,1.822,2139.23,1169.08,18047721.04,13.05,8479.019531,13.42,3096.63,209.79,38.35,279.630005,103.730003,62.990002,12450,104.87
"505",2019-11-13,9827982.97,1463.3,1.891,2122.45,1171.51,18045608.54,13,8482.099609,13.85,3094.04,208.57,37.52,278.070007,102.120003,61.509998,11600,104.87
"506",2019-11-12,9836239.61,1452.1,1.928,2140.92,1166.53,18043921.04,12.68,8486.089844,13.65,3091.84,209.61,36.71,277.140015,102.029999,61.540001,11600,104.87
"507",2019-11-11,9771665.62,1457.1,1.923,2124.09,1165.45,18042233.54,12.69,8464.280273,14.21,3087.01,208.18,36.31,277,102.669998,63.790001,11500,104.87
"508",2019-11-10,10103871.79,1458.5,1.93033333333333,2128.47,1163.22,18040346.04,12.4833333333333,8467.95670533333,14.07,3089.03333333333,208.046666666667,36.3033333333333,276.296671666667,102.253331333333,63.3433343333333,12100,104.87
"509",2019-11-09,9833918.75,1459.9,1.93766666666667,2132.85,1160.99,18038271.04,12.2766666666667,8471.63313766667,13.93,3091.05666666667,207.913333333333,36.2966666666667,275.593343333333,101.836664666667,62.8966676666667,12100,104.87
"510",2019-11-08,9824209.59,1461.3,1.945,2137.23,1158.76,18036471.04,12.07,8475.30957,13.79,3093.08,207.78,36.29,274.890015,101.419998,62.450001,12100,104.87
"511",2019-11-07,10340453.89,1464.2,1.929,2144.29,1155.31,18034871.04,12.73,8434.519531,13.78,3085.18,208.34,36.28,272.790009,100.470001,64.410004,12500,104.87
"512",2019-11-06,10444576.04,1493.1,1.83,2144.15,1161.58,18033183.54,12.62,8410.629883,13.89,3076.78,207.63,35.93,269.859985,100.629997,61.34,13300,104.87
"513",2019-11-05,10424098.64,1483.7,1.857,2142.64,1156.82,18031533.54,13.1,8434.679688,13.42,3074.62,209.61,36.15,269,100.989998,61.060001,12250,104.87
"514",2019-11-04,10502296.94,1511.1,1.78,2130.24,1162.95,18029733.54,12.83,8433.200195,13.32,3078.27,210.5,36.29,276.329987,102.809998,62.380001,15250,104.87
"515",2019-11-03,10304519.15,1510.06666666667,1.714,2120.22666666667,1163.56666666667,18028083.54,12.6533333333333,8417.60026033333,13.2866666666667,3074.48333333333,207.863333333333,35.8233333333333,277.236654,103.533333,62.4533333333333,14375,104.87
"516",2019-11-02,10404227.45,1509.03333333333,1.714,2110.21333333333,1164.18333333333,18026358.54,12.4766666666667,8402.00032566667,13.2533333333333,3070.69666666667,205.226666666667,35.3566666666667,278.143321,104.256668,62.5266656666667,13500,104.87
"517",2019-11-01,10333249.6,1508,1.714,2100.2,1164.8,18024683.54,12.3,8386.400391,13.22,3066.91,202.59,34.89,279.049988,104.980003,62.599998,12625,104.87
"518",2019-10-31,10264608.05,1514.8,1.688,2083.48,1170.24,18023058.54,13.22,8292.360352,13.59,3037.56,201.02,33.93,276.809998,104.099998,61.43,11750,105.46
"519",2019-10-30,10271460.8,1493.2,1.775,2080.27,1165.41,18021408.54,12.33,8303.980469,13.85,3046.77,203,33.13,277.149994,106.5,62.16,10750,105.46
"520",2019-10-29,10519117.95,1490.7,1.837,2092.69,1167.55,18019733.54,13.2,8276.849609,13.48,3036.89,202.92,33.03,274.290009,105,62.41,9750,105.46
"521",2019-10-28,10327719.9,1495.8,1.845,2093.6,1168.61,18018071.04,13.11,8325.990234,13.64,3039.42,206.79,33.69,275.929993,106.599998,62.799999,9660,105.46
"522",2019-10-27,10657503.8,1497.03333333333,1.805,2091.69666666667,1169.68,18016396.04,12.9566666666667,8298.36686166667,13.5666666666667,3033.79666666667,206.04,33.3633333333333,274.016662666667,106.796666,62.829999,9506.66666666667,105.46
"523",2019-10-26,10315249.86,1498.26666666667,1.8025,2089.79333333333,1170.75,18014958.54,12.8033333333333,8270.74348933333,13.4933333333333,3028.17333333333,205.29,33.0366666666667,272.103332333333,106.993334,62.859999,9353.33333333333,105.46
"524",2019-10-25,9663337.98,1499.5,1.8,2087.89,1171.82,18013208.54,12.65,8243.120117,13.42,3022.55,204.54,32.71,270.190002,107.190002,62.889999,9200,105.46
"525",2019-10-24,8360999.57,1504.7,1.771,2085.66,1175.21,18011483.54,13.71,8185.799805,13.2,3010.29,196.86,31.72,268.75,104.910004,61.720001,8910,105.46
"526",2019-10-23,8384635.21,1495.7,1.768,2080.62,1170.67,18009821.04,14.01,8119.790039,13.22,3004.52,195.09,31.36,260.850006,96.639999,58.360001,8930,105.46
"527",2019-10-22,9013405.76,1487.5,1.768,2088.86,1173.09,18007721.04,14.46,8104.299805,13.09,2995.99,195.61,31.51,261.26001,97.360001,58.830002,8810,105.46
"528",2019-10-21,9198085.34,1488.1,1.803,2064.84,1172.49,18005608.54,14,8162.990234,13.84,3006.72,196.01,32.03,274.299988,101.440002,61.150002,8430,105.46
"529",2019-10-20,9173936.9,1488.13333333333,1.74,2063.45666666667,1174.63,18003621.04,14.0833333333333,8138.50683566667,13.8433333333333,2999.88,194.17,31.6766666666667,273.076660333333,101.366668333333,60.9166683333333,8493.33333333333,105.46
"530",2019-10-19,8913385.04,1488.16666666667,1.747,2062.07333333333,1176.77,18001796.04,14.1666666666667,8114.02343733333,13.8466666666667,2993.04,192.33,31.3233333333333,271.853332666667,101.293334666667,60.6833346666667,8556.66666666667,105.46
"531",2019-10-18,8896254.65,1488.2,1.754,2060.69,1178.91,18000021.04,14.25,8089.540039,13.85,2986.2,190.49,30.97,270.630005,101.220001,60.450001,8620,105.46
"532",2019-10-17,9042089.99,1498.3,1.75,2077.94,1179.07,17998021.04,13.79,8156.850098,13.34,2997.95,194.29,31.14,276.51001,103.629997,63.400002,8820,105.46
"533",2019-10-16,8979177.93,1494,1.745,2082.83,1186.51,17996146.04,13.68,8124.180176,13.27,2989.69,194.21,30.81,278.269989,103.089996,63,8490,105.46
"534",2019-10-15,9155293.58,1483.5,1.771,2068.17,1184.88,17994358.54,13.54,8148.709961,13.8,2995.68,196.37,30.72,278.559998,103.589996,64.290001,8420,105.46
"535",2019-10-14,9344212.32,1497.6,1.715,2067.4,1184.7,17992446.04,14.57,8048.649902,14.3,2966.15,186.53,30.53,276.380005,101.75,61.830002,8530,105.46
"536",2019-10-13,9284317.08,1494.63333333333,1.72133333333333,2059.80333333333,1184.29333333333,17990758.54,14.9066666666667,8051.44661433333,14.48,2967.52333333333,186.35,30.27,276.223338,101.693334,61.733335,8586.66666666667,105.46
"537",2019-10-12,9301666.76,1491.66666666667,1.72766666666667,2052.20666666667,1183.88666666667,17988983.54,15.2433333333333,8054.24332666667,14.66,2968.89666666667,186.17,30.01,276.066671,101.636668,61.636668,8643.33333333333,105.46
"538",2019-10-11,9285154.99,1488.7,1.734,2044.61,1183.48,17987321.04,15.58,8057.040039,14.84,2970.27,185.99,29.75,275.910004,101.580002,61.540001,8700,105.46
"539",2019-10-10,9580517.59,1500.9,1.67,2028.15,1190.46,17985371.04,17.57,7950.779785,15.63,2938.13,183.03,28.38,273.829987,100.540001,62.029999,8810,105.46
"540",2019-10-09,9590856.74,1512.8,1.587,2037.2,1198.5,17983346.04,18.64,7903.740234,15.5,2919.4,180.71,28.46,272.23999,99.889999,62.220001,8890,105.46
"541",2019-10-08,9181418.01,1497.2,1.532,2046.25,1200.02,17981621.04,20.28,7823.779785,15.37,2893.06,177.23,28.23,267.070007,99.330002,60.799999,8890,105.46
"542",2019-10-07,9200207.3,1504.4,1.565,2021.73,1197.33,17979596.04,17.86,7956.290039,16.25,2938.79,184.33,28.93,272.190002,101.620003,62.25,8230,105.46
"543",2019-10-06,8912933.73,1505,1.515,2021.38333333333,1195.63666666667,17977658.54,17.5866666666667,7965.01676433333,16.27,2943.19666666667,183.543333333333,28.9566666666667,272.813334,102.010002333333,62.383334,8370,105.46
"544",2019-10-05,9095188.48,1505.6,1.522,2021.03666666667,1193.94333333333,17975796.04,17.3133333333333,7973.74348966667,16.29,2947.60333333333,182.756666666667,28.9833333333333,273.436666,102.400001666667,62.516668,8510,105.46
"545",2019-10-04,9155929.49,1506.2,1.529,2020.69,1192.25,17973821.04,17.04,7982.470215,16.31,2952.01,181.97,29.01,274.059998,102.790001,62.650002,8650,105.46
"546",2019-10-03,9216239.83,1513.8,1.534,2026.3,1201.89,17971983.54,19.12,7872.259766,16.085,2910.63,181.31,28.68,268.290009,101.029999,62.049999,8770,105.46
"547",2019-10-02,9364692.48,1501,1.601,2031.91,1205.37,17970146.04,20.56,7785.25,15.86,2887.61,173.04,28.31,264.480011,99.730003,60.080002,8770,105.46
"548",2019-10-01,9309166.29,1489,1.635,2072.42,1203.37,17968296.04,18.56,7908.680176,14.89,2940.25,174,28.76,270.940002,102.529999,61.630001,8940,105.46
"549",2019-09-30,9254037.35,1472.9,1.668,2063.05,1199.09,17966508.54,16.24,7999.339844,15.15,2976.74,174.07,28.99,271.570007,103.589996,61.950001,8830,105.2
"550",2019-09-29,9042396.05,1484.06666666667,1.684,2058.67666666667,1200.39,17964883.54,16.5666666666667,7979.43652366667,15.05,2971.75666666667,173.3,28.9,270.756673,103.126663,61.5500006666667,8650,105.2
"551",2019-09-28,9200533.36,1495.23333333333,1.6855,2054.30333333333,1201.69,17963183.54,16.8933333333333,7959.53320333333,14.95,2966.77333333333,172.53,28.81,269.943339,102.66333,61.1500003333333,8650,105.2
"552",2019-09-27,9207150.31,1506.4,1.687,2049.93,1202.99,17961196.04,17.22,7939.629883,14.85,2961.79,171.76,28.72,269.130005,102.199997,60.75,8650,105.2
"553",2019-09-26,9058889.22,1515.2,1.697,2074.52,1200.46,17959546.04,16.07,8030.660156,15.06,2977.62,177.34,29.47,273.890015,104.550003,60.799999,8750,105.2
"554",2019-09-25,9469520.42,1512.3,1.737,2073.39,1199.82,17957408.54,15.96,8077.379883,15.62,2984.87,178.23,29.54,272.75,104.139999,58.509998,8400,105.2
"555",2019-09-24,9618557.49,1532.1,1.652,2101.04,1195.53,17955458.54,17.05,7993.629883,14.69,2966.6,172.53,29.52,271.119995,103.690002,57.5,9500,105.2
"556",2019-09-23,10855674.13,1531.5,1.723,2091.7,1195.04,17953496.04,14.91,8112.459961,14.7,2991.78,174.84,30.64,273.149994,105.110001,56.759998,9480,105.2
"557",2019-09-22,11236227.48,1523.43333333333,1.722,2091.64,1194.73666666667,17952071.04,15.0466666666667,8114.19661466667,14.4933333333333,2991.87666666667,174.123333333333,30.4433333333333,272.490000333333,104.953333666667,57.1233313333333,9670,105.2
"558",2019-09-21,11179685.69,1515.36666666667,1.722,2091.58,1194.43333333333,17949996.04,15.1833333333333,8115.93326833333,14.2866666666667,2991.97333333333,173.406666666667,30.2466666666667,271.830006666667,104.796666333333,57.4866646666667,9670,105.2
"559",2019-09-20,11360355.85,1507.3,1.722,2091.52,1194.13,17947921.04,15.32,8117.669922,14.08,2992.07,172.69,30.05,271.170013,104.639999,57.849998,9670,105.2
"560",2019-09-19,11454943.64,1506.2,1.787,2080.35,1195.35,17946033.54,14.05,8182.879883,14.26,3006.79,176.94,30.29,275.910004,106.120003,59.029999,9300,105.2
"561",2019-09-18,11378885.53,1515.8,1.8,2070.73,1191.73,17944183.54,13.95,8177.390137,14.76,3006.73,179.98,30.42,275.100006,105.599998,59.75,9250,105.2
"562",2019-09-17,11426890.08,1513.4,1.81,2062.33,1187.62,17942008.54,14.44,8186.02002,14.63,3005.7,181.07,30.99,276.25,107.5,59.599998,8700,105.2
"563",2019-09-16,11466523.75,1503.1,1.843,2062.22,1185.02,17940158.54,14.67,8153.540039,14.41,2997.96,180.21,30.83,274.079987,106.519997,59.25,8710,105.2
"564",2019-09-15,11545653.33,1499.03333333333,1.901,2059.616,1183.25333333333,17938121.04,14.36,8161.26334633333,14.228,3001.10333333333,180.786666666667,30.7833333333333,274.826660333333,106.679998,58.9300003333333,8330,105.2
"565",2019-09-14,11557186.2,1494.96666666667,1.901,2057.012,1181.48666666667,17936283.54,14.05,8168.98665366667,14.046,3004.24666666667,181.363333333333,30.7366666666667,275.573333666667,106.839999,58.6100006666667,8330,105.2
"566",2019-09-13,11559973.52,1490.9,1.901,2054.408,1179.72,17934346.04,13.74,8176.709961,13.864,3007.39,181.94,30.69,276.320007,107,58.290001,8330,105.2
"567",2019-09-12,11615292.8,1507.4,1.778,2051.804,1182.44,17932471.04,14.22,8194.469727,13.682,3009.57,184.27,30.21,276.399994,107.099998,57.790001,8330,105.2
"568",2019-09-11,11356707.94,1503.2,1.746,2049.2,1190.68,17930496.04,14.61,8169.680176,13.5,3000.93,184.33,29.76,269.950012,104.019997,59.200001,8330,105.2
"569",2019-09-10,11287088.33,1499.2,1.744,2032.08,1191.51,17928196.04,15.2,8084.160156,13.43,2979.39,183.18,30.23,272.329987,103.050003,60.549999,8300,105.2
"570",2019-09-09,11531439.84,1511.1,1.647,2019.55,1192.93,17925921.04,15.27,8087.439941,14.37,2978.43,180.5,30.5,283.359985,105.43,61.470001,8230,105.2
"571",2019-09-08,11650048.07,1509.46666666667,1.56,2016.07666666667,1192.87666666667,17924096.04,15.18,8092.649902,14.4266666666667,2978.52333333333,179.883333333333,30.52,286.033325,106.970001,61.6466673333333,8370,105.2
"572",2019-09-07,11734822.84,1507.83333333333,1.56,2012.60333333333,1192.82333333333,17921883.54,15.09,8097.859863,14.4833333333333,2978.61666666667,179.266666666667,30.54,288.706665,108.510002,61.8233336666667,8370,105.2
"573",2019-09-06,11551890.09,1506.2,1.56,2009.13,1192.77,17920008.54,15,8103.069824,14.54,2978.71,178.65,30.56,291.380005,110.050003,62,8370,105.2
"574",2019-09-05,11799848.16,1525.5,1.565,2004.75,1198.02,17918033.54,16.27,8116.830078,15.07,2976,179.74,31.5,292.079987,111.459999,63.02,8100,105.2
"575",2019-09-04,11821003.21,1560.4,1.471,1988.53,1204.63,17915971.04,17.33,7976.879883,15.97,2937.78,168.76,30.95,286.100006,108.730003,61.169998,8280,105.2
"576",2019-09-03,11853412.67,1555.9,1.462,1965.69,1211.54,17914271.04,19.66,7874.160156,16.53,2906.27,164.17,30.9,280.109985,106.75,61.130001,8420,105.2
"577",2019-09-02,11544590.99,1549.225,1.506,1969.19,1214.61,17912221.04,19.49,7896.34008775,16.15,2911.3175,165.005,31.0375,280.4249875,107.32500075,61.30750075,7400,105.2
"578",2019-09-01,10887637.06,1542.55,1.50366666666667,1968.72333333333,1213.24,17910358.54,19.32,7918.5200195,16.0166666666667,2916.365,165.84,31.175,280.73999,107.9000015,61.4850005,7300,105.2
"579",2019-08-31,10745592.49,1535.875,1.50133333333333,1968.25666666667,1211.87,17908571.04,19.15,7940.69995125,15.8833333333333,2921.4125,166.675,31.3125,281.0549925,108.47500225,61.66250025,7200,104.81
"580",2019-08-30,10709340.95,1529.2,1.499,1967.79,1210.5,17906496.04,18.98,7962.879883,15.75,2926.46,167.51,31.45,281.369995,109.050003,61.84,7100,104.81
"581",2019-08-29,10611183.32,1536.9,1.496,1933.41,1209.12,17904496.04,17.88,7973.390137,16.81,2924.58,167,31.45,281.380005,109.209999,62.84,7000,104.81
"582",2019-08-28,10883679.37,1549.1,1.468,1941.09,1213.29,17902433.54,19.35,7856.879883,16.46,2887.94,161.22,30.78,278.23999,107.470001,62.150002,7310,104.81
"583",2019-08-27,11364661.15,1551.8,1.474,1924.6,1212.74,17900546.04,20.31,7826.950195,16.66,2869.16,161.8,30.2,276.640015,107.449997,61.75,7380,104.81
"584",2019-08-26,11571435.68,1537.2,1.538,1916.31,1212.74,17898858.54,19.32,7853.740234,17.33,2878.38,165.45,30.28,276.429993,107.660004,62.799999,7600,104.81
"585",2019-08-25,11312239.84,1537.33333333333,1.476,1926.97333333333,1213.04666666667,17897146.04,19.5033333333333,7819.75016266667,16.7366666666667,2867.95666666667,164.446666666667,30.0333333333333,274.916667,107.120003,62.459999,7730,104.81
"586",2019-08-24,11336165.13,1537.46666666667,1.5045,1937.63666666667,1213.35333333333,17895208.54,19.6866666666667,7785.76009133333,16.1433333333333,2857.53333333333,163.443333333333,29.7866666666667,273.403341,106.580002,62.119999,7730,104.81
"587",2019-08-23,11612881.09,1537.6,1.533,1948.3,1213.66,17893208.54,19.87,7751.77002,15.55,2847.11,162.44,29.54,271.890015,106.040001,61.779999,7730,104.81
"588",2019-08-22,11303914.47,1497.3,1.613,1951.01,1210.42,17891296.04,16.68,7991.390137,15.23,2922.95,171.48,31.9,280.769989,108.769997,64.68,7290,104.81
"589",2019-08-21,11311717.32,1515.7,1.591,1964.65,1202.44,17889533.54,15.8,8020.209961,15.18,2924.43,171.23,31.7,282.01001,109.82,65.410004,7550,104.81
"590",2019-08-20,12009277.2,1515.7,1.552,1960.25,1206.4,17887833.54,17.5,7948.560059,14.99,2900.51,167.87,30.72,277.040009,107.370003,64.370003,7680,104.81
"591",2019-08-19,12179790.34,1511.6,1.608,1939.9,1212.62,17885921.04,16.88,8002.810059,16.41,2923.65,170.78,31.48,278.070007,107.669998,64.080002,7570,104.81
"592",2019-08-18,11543530.55,1515.6,1.574,1935.65666666667,1211.23666666667,17883883.54,17.41,7967.20345066667,16.6266666666667,2911.99333333333,167.04,31.38,276.833333,107.166666666667,63.6766676666667,7540,104.81
"593",2019-08-17,11416258.69,1519.6,1.568,1931.41333333333,1209.85333333333,17882308.54,17.94,7931.59684233333,16.8433333333333,2900.33666666667,163.3,31.28,275.596659,106.663335333333,63.2733333333333,7540,104.81
"594",2019-08-16,11575362.28,1523.6,1.562,1927.17,1208.47,17880708.54,18.47,7895.990234,17.06,2888.68,159.56,31.18,274.359985,106.160004,62.869999,7540,104.81
"595",2019-08-15,11505298.79,1531.2,1.502,1932.77,1213.33,17878871.04,21.18,7766.620117,16.575,2847.6,148.77,29.67,271.890015,104.949997,62,7730,104.81
"596",2019-08-14,11215375.8,1527.8,1.583,1938.37,1216.86,17876908.54,22.1,7773.939941,16.09,2840.6,150.07,30.24,267.149994,103.269997,61.549999,7730,104.81
"597",2019-08-13,12157225.67,1514.1,1.702,1925.83,1206.64,17875008.54,17.52,8016.359863,17.25,2926.32,156.05,32.11,274.529999,106.040001,63,7980,104.81
"598",2019-08-12,12700365.67,1517.2,1.64,1942.29,1219.14,17873046.04,21.09,7863.410156,15.34,2883.75,151.45,32.43,270,102.720001,62.299999,8020,104.81
"599",2019-08-11,12857648.24,1514.3,1.745,1940.77666666667,1217.57666666667,17871383.54,20.05,7895.32014966667,15.53,2895.38333333333,152.36,33.0166666666667,271.650004,103.420000666667,63.2033333333333,8040,104.81
"600",2019-08-10,12668463.91,1511.4,1.745,1939.26333333333,1216.01333333333,17869471.04,19.01,7927.23014333333,15.72,2907.01666666667,153.27,33.6033333333333,273.300008,104.120000333333,64.1066676666667,8040,104.81
"601",2019-08-09,13236292.55,1508.5,1.745,1937.75,1214.45,17867583.54,17.97,7959.140137,15.91,2918.65,154.18,34.19,274.950012,104.82,65.010002,8040,104.81
"602",2019-08-08,13351741.85,1509.5,1.719,1920.61,1208.08,17865746.04,16.91,8039.160156,16.47,2938.09,158.26,33.92,278.040009,106.790001,66.269997,7500,104.81
"603",2019-08-07,13324473.51,1507.3,1.721,1909.71,1213.02,17863971.04,19.49,7862.830078,19.24,2883.98,153.89,29.19,269.309998,106.629997,65,7440,104.81
"604",2019-08-06,12806981.15,1484.2,1.716,1917.5,1213.43,17862058.54,20.17,7833.27002,20.62,2881.77,152.35,28.86,264.679993,105.029999,64.599998,7370,104.81
"605",2019-08-05,13172377.94,1464.6,1.718,1946.98,1218.33,17860046.04,24.59,7726.040039,19.08,2844.74,150.79,27.99,256.839996,103.599998,64.849998,6770,104.81
"606",2019-08-04,12240187.28,1462.23333333333,1.85,1964.03,1213.75666666667,17858258.54,22.2633333333333,7818.716634,18.0566666666667,2873.84333333333,154.256666666667,28.4733333333333,261.043334666667,104.763330666667,66.4333313333333,6736.66666666667,104.81
"607",2019-08-03,12074542.83,1459.86666666667,1.8465,1981.08,1209.18333333333,17856171.04,19.9366666666667,7911.393229,17.0333333333333,2902.94666666667,157.723333333333,28.9566666666667,265.246673333333,105.926663333333,68.0166646666667,6703.33333333333,104.81
"608",2019-08-02,11735849.22,1457.5,1.843,1998.13,1204.61,17854008.54,17.61,8004.069824,16.01,2932.05,161.19,29.44,269.450012,107.089996,69.599998,6670,104.81
"609",2019-08-01,11603624.78,1432.4,1.902,2017.34,1196.38,17851896.04,17.87,8111.120117,15.22,2953.56,164.92,29.86,274.160004,110.800003,80.980003,6530,104.81
"610",2019-07-31,11253226.94,1437.8,2.007,2024.55,1188.32,17850121.04,16.12,8175.419922,15.29,2980.38,168.72,30.45,272.269989,110.400002,80.410004,6730,104.56
"611",2019-07-30,10719661.85,1441.8,2.06,2038.68,1181.38,17847983.54,13.94,8273.610352,14.96,3013.18,175.45,33.87,278.160004,112.040001,80.489998,6710,104.56
"612",2019-07-29,10621164.28,1433.3,2.063,2029.48,1183.71,17846208.54,12.83,8293.330078,15.08,3020.97,174.82,33.48,281.440002,111.449997,80.199997,6440,104.56
"613",2019-07-28,10658781.89,1432.93333333333,2.069,2041.74,1183.88666666667,17844108.54,12.6066666666667,8305.62337233333,14.8333333333333,3022.6,174.903333333333,33.66,281.650003666667,112.796664,80.736664,6920,104.56
"614",2019-07-27,10574895.32,1432.56666666667,2.0715,2054,1184.06333333333,17841921.04,12.3833333333333,8317.91666666667,14.5866666666667,3024.23,174.986666666667,33.84,281.860005333333,114.143331,81.273331,6920,104.56
"615",2019-07-26,11012974.94,1432.2,2.074,2066.26,1184.24,17840021.04,12.16,8330.209961,14.34,3025.86,175.07,34.02,282.070007,115.489998,81.809998,6920,104.56
"616",2019-07-25,11059322.55,1427.5,2.083,2074.48,1184.16,17837946.04,12.74,8238.540039,14.09,3003.67,173.38,33.67,279.350006,115.120003,80.019997,7020,104.56
"617",2019-07-24,10947839.32,1436.5,2.05,2082.3,1178.41,17836071.04,12.07,8321.5,13.75,3019.56,178.66,34.11,280.25,121.300003,80.43,6880,104.56
"618",2019-07-23,11046966.24,1421.7,2.078,2101.45,1179.89,17834333.54,12.61,8251.400391,13.16,3005.47,175.66,33.49,278.970001,120.220001,78.839996,7090,104.56
"619",2019-07-22,11540513.28,1426.9,2.05,2093.34,1176.87,17832546.04,13.53,8204.139648,13.67,2985.03,171.32,32.85,278.609985,118.690002,78.57,7110,104.56
"620",2019-07-21,11826149.18,1426.83333333333,2.059,2093.68,1176.61666666667,17830571.04,13.8366666666667,8184.92317666667,13.4833333333333,2982.22333333333,170.36,32.7366666666667,277.606658666667,118.670000333333,78.5500006666667,7090,104.56
"621",2019-07-20,12013636.38,1426.76666666667,2.058,2094.02,1176.36333333333,17828708.54,14.1433333333333,8165.70670533333,13.2966666666667,2979.41666666667,169.4,32.6233333333333,276.603332333333,118.649998666667,78.5300013333333,7090,104.56
"622",2019-07-19,11749860.99,1426.7,2.057,2094.36,1176.11,17826496.04,14.45,8146.490234,13.11,2976.61,168.44,32.51,275.600006,118.629997,78.510002,7090,104.56
"623",2019-07-18,11901326.83,1428.1,2.026,2066.55,1172.78,17825021.04,13.53,8207.240234,13.8,2995.11,170.18,33,276.779999,119.870003,81.059998,6980,104.56
"624",2019-07-17,10816040.87,1421.3,2.043,2072.92,1180.62,17823508.54,13.97,8185.209961,13.04,2984.42,169.71,33.6,275.279999,118.809998,80.870003,7140,104.56
"625",2019-07-16,10574855.56,1411.2,2.106,2091.87,1179.63,17821846.04,12.86,8222.799805,12.57,3004.04,167.08,33.85,276.619995,119.709999,80.589996,7060,104.56
"626",2019-07-15,12156398.83,1413.5,2.09,2082.48,1180.41,17819821.04,12.68,8258.19043,13.03,3014.3,167.27,34.39,279.369995,120.900002,82.169998,7200,104.56
