Date,BTC_price,volume,sentiment,F1,F2,F3,F4
2019-06-02,9557086.26,2.26124E+13,0.034306416,1.314822776,-0.317727711,-1.286579278,0.605279927
2019-06-03,9753767.21,2.45519E+13,0.032762432,1.316276279,-0.314048682,-1.324899188,0.622492786
2019-06-04,9161560.31,2.74588E+13,-0.021278123,1.161148255,-0.446224875,-1.160561867,0.70344492
2019-06-05,8596264.34,2.42802E+13,-0.032516313,1.104902023,-0.591946403,-1.087409985,0.658448911
2019-06-06,8724901.53,2.17292E+13,0.000904154,1.061236366,-0.632575844,-1.011347636,0.648475917
2019-06-07,8733010.81,2.13574E+13,0.014873129,0.970254311,-0.634207574,-0.89804742,0.638502923
2019-06-08,8967181.26,1.84355E+13,0.045850482,0.938839944,-0.667443279,-0.879664837,0.622885953
2019-06-09,8869997.56,1.85337E+13,-0.010927815,0.907425575,-0.700678985,-0.861282252,0.607268984
2019-06-10,8582809.85,2.08529E+13,-0.013156292,0.876011208,-0.733914691,-0.842899668,0.591652014
2019-06-11,8930883.76,1.90878E+13,0.044773886,0.856463495,-0.737988167,-0.877565468,0.521585012
2019-06-12,8842950.66,2.1238E+13,0.009086363,0.880672125,-0.734399329,-0.89386982,0.477194338
2019-06-13,9088543.74,2.08307E+13,0.049003124,0.857274002,-0.747051308,-0.896064607,0.530215462
2019-06-14,9183778.55,2.2127E+13,0.047111534,0.890895276,-0.82899291,-0.934908951,0.438890641
2019-06-15,9695746.35,2.04978E+13,0.048590146,0.887139739,-0.819236395,-0.939058653,0.419644955
2019-06-16,9865002.16,2.60516E+13,0.052697784,0.883384204,-0.809479878,-0.943208355,0.400399269
2019-06-17,10029558.98,1.73647E+13,0.038892675,0.879628667,-0.799723363,-0.947358057,0.355734405
2019-06-18,10416221,1.76829E+13,0.027787199,0.785970314,-0.826498933,-0.915328158,0.490302511
2019-06-19,10129759.35,1.73466E+13,-0.000409903,0.716052429,-0.898894467,-0.889527955,0.514101768
2019-06-20,10346590.21,1.99129E+13,0.048267959,0.639424541,-0.930872052,-0.817792032,0.383592663
2019-06-21,10627779.33,2.30116E+13,0.047323495,0.661454581,-0.874430776,-0.89257517,0.377421431
2019-06-22,11353976.61,3.34677E+13,0.048762393,0.666524487,-0.871547681,-0.888261518,0.369334051
2019-06-23,11935032.05,2.34293E+13,0.003342725,0.671594397,-0.868664585,-0.883947864,0.36124667
2019-06-24,12110266.76,2.15027E+13,0.032067862,0.676664303,-0.86578149,-0.879634212,0.350822387
2019-06-25,12281490.65,2.776E+13,0.053160192,0.768183354,-0.782115396,-0.970330133,-0.31055661
2019-06-26,13142171.19,5.03276E+13,0.064813315,0.765907332,-0.790711595,-0.916627233,-0.502725246
2019-06-27,14524099.42,4.46056E+13,0.026263927,0.708073577,-0.828883309,-0.884069286,-0.247835124
2019-06-28,12454396.57,3.91498E+13,-0.010284869,0.674940594,-0.841124859,-0.84636474,0.03193296
2019-06-29,13836382.97,3.33882E+13,0.040851287,0.654335028,-0.877627451,-0.830604896,0.03193296
2019-06-30,13313340.8,3.04119E+13,0.004162886,0.633729462,-0.914130044,-0.814845051,0.03193296
2019-07-01,12046876.35,3.27797E+13,-0.031365041,0.613123895,-0.950632636,-0.799085206,0.198389738
2019-07-02,11814520.97,3.46066E+13,-0.02562662,0.606728665,-1.087184847,-0.768372277,0.324143833
2019-07-03,12070558.77,3.43618E+13,0.046062684,0.59549883,-1.105921353,-0.734444847,0.241735382
2019-07-04,13358783.66,2.89211E+13,0.045661654,0.579177076,-1.109948876,-0.741184295,0.282098695
2019-07-05,12500070.18,2.65982E+13,0.000998506,0.581694242,-1.082966378,-0.747923743,0.382700412
2019-07-06,12253977.85,2.35338E+13,0.000915449,0.623017984,-1.028386975,-0.7530752,0.413415253
2019-07-07,12516263.83,2.16114E+13,0.007810285,0.664341728,-0.973807572,-0.758226656,0.444130094
2019-07-08,12771753.89,2.62011E+13,0.022796228,0.705665471,-0.919228169,-0.763378113,0.639701928
2019-07-09,13706465.96,3.14289E+13,0.057767745,0.70727837,-0.91396964,-0.68035974,0.493385187
2019-07-10,14026926.64,3.75206E+13,0.039269056,0.654668827,-0.974737272,-0.631275976,0.398462213
2019-07-11,13545111.73,3.19058E+13,-0.023206115,0.60760088,-1.039808426,-0.585922639,0.483957207
2019-07-12,12668771.2,2.62593E+13,0.003188726,0.559398806,-1.178601732,-0.552405845,0.553123484
2019-07-13,13180716.74,2.34787E+13,0.016098365,0.560077551,-1.165172086,-0.544213366,0.553123484
2019-07-14,12698585.96,2.50892E+13,-0.040342787,0.560756298,-1.15174244,-0.536020888,0.553123484
2019-07-15,11445374.33,2.83227E+13,-0.025525943,0.561435042,-1.138312794,-0.527828409,0.757329386
2019-07-16,12158143.82,2.69472E+13,0.029926438,0.572931688,-1.164692204,-0.580321677,0.812391006
2019-07-17,10567683.36,2.74143E+13,-0.02813195,0.649679005,-1.042532447,-0.591238399,0.807737337
2019-07-18,10821285,2.81029E+13,0.027058804,0.636370751,-1.009442305,-0.579133653,0.885737764
2019-07-19,11887350.26,2.3127E+13,0.046205397,0.637263005,-1.001184039,-0.63270176,0.828410793
2019-07-20,11744378.52,2.25459E+13,0.018735916,0.627295262,-1.007669482,-0.620066659,0.826292528
2019-07-21,12025229.41,1.91138E+13,0.040735417,0.617327521,-1.014154925,-0.607431559,0.824174264
2019-07-22,11823742.11,1.82254E+13,-0.02062668,0.607359778,-1.020640368,-0.594796459,0.807152975
2019-07-23,11544576.39,1.99186E+13,-0.030063102,0.545092997,-1.132265372,-0.551330826,0.839070236
2019-07-24,11032419.78,1.9413E+13,-0.026321519,0.533506862,-1.12117691,-0.499537266,0.922780029
2019-07-25,10944682.5,1.76536E+13,0.030547071,0.598858468,-1.042590674,-0.587405554,0.89258385
2019-07-26,11060756.22,1.61739E+13,0.001430505,0.548319428,-1.063732678,-0.538998963,1.028965927
2019-07-27,11013936.12,1.87648E+13,0.011854151,0.576089194,-1.026052073,-0.559774182,1.059680768
2019-07-28,10590459.41,1.53292E+13,-0.01850259,0.60385896,-0.988371468,-0.580549401,1.090395609
2019-07-29,10653558.37,1.53881E+13,0.023080826,0.631628727,-0.950690863,-0.60132462,1.263787927
2019-07-30,10624715.82,1.54309E+13,-0.012171754,0.634547847,-0.879353086,-0.608289018,1.188277342
2019-07-31,10715898.89,1.85569E+13,0.05106345,0.743327057,-0.690521553,-0.748008035,1.125057443
2019-08-01,11244094.19,1.91525E+13,0.041515407,0.819779832,-0.567785253,-0.749607378,1.21453785
2019-08-02,11606273.62,1.95138E+13,0.048536199,0.921593067,-0.518866437,-0.924292718,1.173128491
2019-08-03,11737080.67,1.713E+13,0.033119362,1.027667245,-0.259520082,-0.99664069,1.210129609
2019-08-04,12074438.43,1.84447E+13,0.0047929,1.133741424,-0.000173726,-1.068988661,1.247130727
2019-08-05,12229644.96,2.66401E+13,0.051528145,1.239815601,0.259172629,-1.141336634,1.342554425
2019-08-06,13178951.27,2.63713E+13,0.047359866,1.197014345,0.066600413,-1.054590085,1.240382711
2019-08-07,12804776.49,2.47645E+13,-0.00318669,1.197757912,-0.102306133,-0.99381424,1.2111808
2019-08-08,13337943.07,2.17369E+13,0.022358991,1.035410271,-0.530748932,-0.821573554,1.120963093
2019-08-09,13337306.19,2.04632E+13,-0.001724175,1.062339805,-0.50099132,-0.87894374,0.93974676
2019-08-10,13234752.72,2.02237E+13,0.008853645,1.08868884,-0.44083391,-0.917262736,0.938687627
2019-08-11,12663683.6,1.76005E+13,-0.010515167,1.115037875,-0.380676499,-0.955581731,0.937628495
2019-08-12,12862791.92,1.52271E+13,0.034603646,1.141386911,-0.320519089,-0.993900727,0.965493805
2019-08-13,12703084.29,1.86127E+13,-0.014210087,1.052726371,-0.418676395,-0.918283176,0.96772835
2019-08-14,12150148.69,2.23052E+13,-0.014273123,1.246725265,-0.181598486,-1.058973309,1.023662105
2019-08-15,11200555.92,2.55501E+13,-0.038125844,1.247226422,-0.207515236,-1.021697536,1.033194297
2019-08-16,11514085.38,2.257E+13,0.018436749,1.149457919,-0.365141237,-0.924596457,1.115366571
2019-08-17,11557937.53,1.53731E+13,0.021802445,1.111930384,-0.422802387,-0.894267557,1.097764537
2019-08-18,11417667.29,1.45048E+13,-0.013252371,1.074402848,-0.480463536,-0.863938656,1.080162503
2019-08-19,11548521.66,1.7895E+13,0.033613158,1.036875312,-0.538124686,-0.833609756,1.057732708
2019-08-20,12180117.09,1.67958E+13,0.015055877,1.056322983,-0.614822028,-0.864327745,1.029002313
2019-08-21,12010772.46,2.17275E+13,0.00679934,0.987232643,-0.723542625,-0.771229675,0.990105803
2019-08-22,11316707.12,1.90769E+13,0.012528865,1.022270702,-0.654484762,-0.790432971,1.090922722
2019-08-23,11309776.08,1.74361E+13,0.03232516,1.225665015,-0.392198226,-0.971632927,1.054882341
2019-08-24,11612522.82,1.72398E+13,0.003151248,1.216544947,-0.354578892,-0.945859813,1.069710195
2019-08-25,11337031.5,1.57924E+13,0.005171033,1.207424879,-0.316959557,-0.920086698,1.084538049
2019-08-26,11298607.22,2.05733E+13,0.033573744,1.198304811,-0.279340222,-0.894313584,1.143655237
2019-08-27,11573674.07,1.64717E+13,0.000570411,1.207340768,-0.264208536,-0.91626639,1.184388544
2019-08-28,11384663.42,1.96418E+13,-0.014237439,1.138615868,-0.352073689,-0.893104857,1.193787754
2019-08-29,10886315.3,1.90193E+13,-0.023295721,1.055729085,-0.43008852,-0.819496025,1.275550776
2019-08-30,10616365.29,1.51692E+13,0.001167882,0.996204328,-0.440457159,-0.827144369,1.213847424
2019-08-31,10708633.33,1.27809E+13,0.021396979,1.010547842,-0.416463266,-0.840911628,1.193518355
2019-09-01,10745513.66,1.27704E+13,-0.006150359,1.024891357,-0.392469373,-0.854678889,1.173189285
2019-09-02,10887082.43,1.92449E+13,0.046404239,1.039234871,-0.368475481,-0.868446148,1.120143572
2019-09-03,11543435.44,2.16291E+13,0.055117059,1.060465732,-0.323233981,-0.882213409,0.878512708
2019-09-04,11850779.7,1.86809E+13,0.035545175,0.937277829,-0.542914559,-0.806342099,0.910205296
2019-09-05,11813963.45,1.62358E+13,0.023334256,0.803040546,-0.698435034,-0.680004919,0.931976578
2019-09-06,11802821.17,2.17983E+13,0.029359158,0.79524923,-0.837536021,-0.72547865,0.850480356
2019-09-07,11552591.93,1.70795E+13,-0.00603721,0.790985213,-0.835794976,-0.757462566,0.857894283
2019-09-08,11735781.65,1.52532E+13,0.030016464,0.786721195,-0.834053929,-0.789446483,0.865308211
2019-09-09,11652226.63,1.9633E+13,-0.002708569,0.782457177,-0.832312884,-0.8214304,0.925631434
2019-09-10,11533040.12,1.66326E+13,-0.003200797,0.76014138,-0.918434136,-0.92365816,0.937735688
2019-09-11,11294964.47,1.72141E+13,-0.007940679,0.668575867,-0.955816956,-0.947513389,0.87356245
2019-09-12,11354975.67,1.70976E+13,0.020308861,0.642196117,-0.968836096,-0.878415079,0.863747457
2019-09-13,11621134.66,1.57433E+13,0.024679333,0.646753158,-0.988477489,-0.874966471,0.853932464
2019-09-14,11543076.85,1.5028E+13,-0.011470221,0.64978296,-0.949990219,-0.880190302,0.84411747
2019-09-15,11555419.5,1.34377E+13,0.005814284,0.652812765,-0.911502949,-0.885414133,0.834302477
2019-09-16,11545105.88,1.69152E+13,-0.001574469,0.655842567,-0.873015678,-0.890637964,0.737916656
2019-09-17,11471789.9,1.70764E+13,0.002505999,0.63288856,-0.870988645,-0.858349115,0.717940043
2019-09-18,11434169.27,1.80412E+13,0.029928943,0.61928578,-0.895845069,-0.895419665,0.574472651
2019-09-19,11381393.2,2.22459E+13,7.12E-05,0.600783824,-0.931556484,-0.903128787,0.582128789
2019-09-20,11454836.04,1.64399E+13,0.021178046,0.625745345,-0.853614149,-0.977061858,0.481362631
2019-09-21,11362594.96,1.49795E+13,-0.011489815,0.626337682,-0.845868114,-0.96802241,0.481362631
2019-09-22,11184593.23,1.47278E+13,0.000353579,0.626930016,-0.838122078,-0.958982963,0.481362631
2019-09-23,11233516.77,1.68982E+13,0.006746539,0.627522352,-0.830376043,-0.949943516,0.573907591
2019-09-24,10855671.49,2.78974E+13,-0.012387298,0.68943594,-0.673774976,-0.998320144,0.5989165
2019-09-25,9599435.72,2.42621E+13,-0.026362307,0.681520111,-0.673868595,-0.955886298,0.897166641
2019-09-26,9470275.36,2.14877E+13,0.004793436,0.70592701,-0.714012541,-0.930387307,0.820937876
2019-09-27,9052343.43,1.83086E+13,-0.015418028,0.802797423,-0.647484045,-1.01650045,0.851892328
2019-09-28,9206512.17,1.57783E+13,0.024048397,0.780860589,-0.662906475,-0.999455584,0.851892328
2019-09-29,9200669.73,1.45436E+13,0.010651974,0.758923752,-0.678328905,-0.982410719,0.851892328
2019-09-30,9042441.45,1.90969E+13,0.001015332,0.736986919,-0.693751336,-0.965365854,0.868249814
2019-10-01,9260568.35,1.70772E+13,0.041348233,0.808687035,-0.5454405,-0.985810233,0.830356387
2019-10-02,9310210.62,1.46453E+13,0.010661214,1.003650488,-0.314724547,-1.079214749,0.894632819
2019-10-03,9362162.63,1.52512E+13,0.004142673,0.948660688,-0.401299329,-0.99174605,0.903980432
2019-10-04,9215684.74,1.46606E+13,-0.013735123,0.856351044,-0.534965687,-0.922789691,0.961235667
2019-10-05,9160626.71,1.36129E+13,-0.016529935,0.865684554,-0.516576439,-0.929526438,0.983765222
2019-10-06,9093376.87,1.46844E+13,-0.007689162,0.875018064,-0.498187191,-0.936263185,1.006294777
2019-10-07,8914009.88,2.00947E+13,-0.00040697,0.884351574,-0.479797943,-0.942999932,1.066214783
2019-10-08,9201576.01,1.73974E+13,0.026733779,0.957873775,-0.377535196,-1.046263751,0.897850309
2019-10-09,9182597.72,2.16291E+13,-0.010075724,0.905590948,-0.487009295,-0.977985114,0.8908396
2019-10-10,9579185.83,1.96583E+13,0.040975057,0.875994319,-0.55454246,-0.956414611,0.896702922
2019-10-11,9579166.82,2.1874E+13,-0.003548697,0.761753497,-0.769017597,-0.902387937,0.916741618
2019-10-12,9278357.66,1.62151E+13,0.004773816,0.751683584,-0.809294738,-0.894794557,0.925860724
2019-10-13,9302053.88,1.54069E+13,0.018666789,0.741613675,-0.849571879,-0.887201178,0.934979829
2019-10-14,9284123.49,1.69054E+13,0.011106579,0.731543761,-0.889849021,-0.879607798,0.96279416
2019-10-15,9342841.95,1.69825E+13,0.024470211,0.65074964,-1.008706499,-0.79331514,0.941239935
2019-10-16,9154518.35,1.79322E+13,-0.00297595,0.642723885,-1.044058859,-0.815294396,0.899226258
2019-10-17,8979496.9,1.59701E+13,-0.007069445,0.627539101,-1.029935268,-0.81387743,0.817237546
2019-10-18,9038767.51,1.74636E+13,0.014551966,0.697622168,-0.952157335,-0.915123961,0.894848858
2019-10-19,8896920.01,1.53952E+13,-0.007515198,0.676411042,-0.95857618,-0.891620409,0.910493574
2019-10-20,8923702.09,1.72992E+13,0.013207783,0.655199915,-0.964995027,-0.868116858,0.926138289
2019-10-21,9177325.41,1.77059E+13,0.037632449,0.63398879,-0.971413871,-0.844613306,0.919541223
2019-10-22,9197729.36,1.87487E+13,0.013054848,0.628070812,-1.002171012,-1.001317158,0.810913193
2019-10-23,9011202.27,2.44832E+13,-0.017195402,0.623580174,-1.024084213,-1.018500767,0.842071345
2019-10-24,8379119.04,1.81521E+13,-0.008151056,0.584915139,-1.047881168,-0.852559242,0.926323372
2019-10-25,8357891.53,3.20282E+13,0.022900658,0.543168218,-1.106926022,-0.770697244,0.89068361
2019-10-26,9671010.58,4.96475E+13,0.046721732,0.522078667,-1.089326809,-0.750720704,0.75792304
2019-10-27,10311606.73,3.63664E+13,0.02217273,0.500989112,-1.071727596,-0.730744162,0.62516247
2019-10-28,10672440.51,3.45311E+13,0.042479952,0.47989956,-1.054128383,-0.710767622,0.4924019
2019-10-29,10319119.74,3.17177E+13,0.016750341,0.500851317,-1.061288362,-0.763706151,0.57289115
2019-10-30,10513288.88,3.09141E+13,0.011009416,0.497797486,-1.093432062,-0.730387628,0.426643092
2019-10-31,10267813.39,2.96612E+13,0.010638235,0.510939229,-1.050341466,-0.751374355,0.262540301
2019-11-01,10258367.74,2.71407E+13,0.013255986,0.404610907,-1.149907017,-0.696385916,0.024892479
2019-11-02,10331775.28,2.37019E+13,0.025206158,0.376178196,-1.134036481,-0.692667225,-0.11591724
2019-11-03,10404304.52,2.35787E+13,0.028807275,0.347745485,-1.118165946,-0.688948535,-0.256726958
2019-11-04,10304800.53,2.91999E+13,0.008631155,0.319312773,-1.102295411,-0.685229844,-0.43062248
2019-11-05,10502735.52,2.92316E+13,0.033995725,0.303315145,-1.073814758,-0.76883193,0.105902471
2019-11-06,10422243.23,2.58121E+13,0.026212707,0.304596496,-1.068648134,-0.774010337,-0.068583492
2019-11-07,10435107.13,2.53284E+13,0.001234729,0.283167625,-1.070029554,-0.721794619,0.065486544
2019-11-08,10338007.23,2.715E+13,-0.010329354,0.269826637,-1.117731352,-0.715772807,0.090887439
2019-11-09,9829329.27,1.96137E+13,0.000988399,0.281891188,-1.090465244,-0.703116262,0.090887439
2019-11-10,9832699.27,2.29714E+13,-0.002100632,0.293955742,-1.063199137,-0.690459716,0.090887439
2019-11-11,10105424.55,2.26116E+13,0.020089472,0.306020293,-1.03593303,-0.677803171,0.218847489
2019-11-12,9773856.27,2.2661E+13,0.005592932,0.262116161,-1.084906646,-0.688195546,0.204435938
2019-11-13,9832190.58,1.9577E+13,0.013252152,0.291810659,-1.044133069,-0.669985417,0.22097884
2019-11-14,9832082.02,2.12942E+13,0.004556989,0.259378378,-1.077493787,-0.614590209,0.052131526
2019-11-15,9713555.9,2.43202E+13,-0.010094191,0.161274601,-1.177777448,-0.603491638,0.067064156
2019-11-16,9474176.91,1.8405E+13,-0.011549502,0.160337502,-1.161117448,-0.585436435,0.069182421
2019-11-17,9539231.34,2.08299E+13,0.015852989,0.159400399,-1.144457449,-0.567381232,0.071300686
2019-11-18,9566577.92,2.40777E+13,0.005036041,0.1584633,-1.127797449,-0.549326029,0.088741713
2019-11-19,9266608.21,2.35244E+13,-0.013579205,0.168018151,-1.082860204,-0.490490182,0.074730781
2019-11-20,9153334.14,2.31682E+13,0.003614845,0.249337291,-1.037924672,-0.486173825,0.209751285
2019-11-21,8952530.94,2.51207E+13,0.000445709,0.313634586,-0.976854498,-0.533391838,0.141554414
2019-11-22,8528454.89,3.82065E+13,-0.023884216,0.28901548,-1.090112088,-0.555154645,0.206179867
2019-11-23,8140831.3,2.34411E+13,0.00467812,0.252148539,-1.100778324,-0.519142304,0.206179867
2019-11-24,8255163.53,3.39568E+13,0.010825788,0.215281596,-1.111444559,-0.483129962,0.206179867
2019-11-25,7854985.45,4.76268E+13,-0.016591581,0.178414654,-1.122110795,-0.447117621,0.509345914
2019-11-26,7972344.28,2.35756E+13,0.011409267,0.166073799,-1.120550705,-0.442118623,0.496146705
2019-11-27,8056832.02,2.67689E+13,0.00941482,0.115539515,-1.136108803,-0.39514577,0.569279277
2019-11-28,8409347.35,2.12555E+13,0.017037776,0.148130853,-1.110992363,-0.399005207,0.542353203
2019-11-29,8331139.99,2.19915E+13,0.017613949,0.217861775,-1.062618408,-0.402864645,0.754496417
2019-11-30,8662891.44,1.91446E+13,0.005671536,0.240465178,-1.006451893,-0.438233222,0.754496417
2019-12-01,8448171.74,2.0888E+13,0.000503563,0.26306858,-0.950285378,-0.4736018,0.754496417
2019-12-02,8283506.61,1.90596E+13,-0.002674079,0.285671983,-0.894118864,-0.508970377,0.777486821
2019-12-03,8171861.91,1.65106E+13,0.016730567,0.34789265,-0.791017563,-0.510796152,0.877444126
2019-12-04,8167565.83,2.41723E+13,0.000844014,0.327889871,-0.86689576,-0.491954283,0.901980683
2019-12-05,8092939.68,2.09944E+13,0.012469897,0.33312765,-0.871993314,-0.482571086,1.033515878
2019-12-06,8313102.88,2.02004E+13,0.010582612,0.223147568,-0.993344768,-0.462785064,0.976835354
2019-12-07,8421001.93,1.72426E+13,0.022568219,0.228237915,-0.947018491,-0.474146856,0.979172257
2019-12-08,8425547.09,1.71939E+13,-0.001463706,0.233328262,-0.900692215,-0.485508647,0.98150916
2019-12-09,8437213.75,1.9941E+13,0.015014581,0.238418609,-0.854365938,-0.496870439,0.999897492
2019-12-10,8253490.23,2.03617E+13,-0.008445867,0.229580216,-0.891729349,-0.496021596,0.96302812
2019-12-11,8119668.82,1.82434E+13,0.002271407,0.189668594,-0.936470227,-0.45870928,1.007257223
2019-12-12,8052210.75,2.11182E+13,-0.00385425,0.070763421,-1.014591233,-0.363368452,0.96770378
2019-12-13,8083366.77,1.91084E+13,0.013756657,0.007823127,-1.134239318,-0.353058939,0.948024592
2019-12-14,8110413.53,1.9121E+13,0.002852953,-0.011545155,-1.141950533,-0.332550593,0.943210534
2019-12-15,7949002.89,1.88354E+13,-0.011611812,-0.030913437,-1.149661748,-0.312042245,0.938396475
2019-12-16,7981832.93,2.25533E+13,0.004949623,-0.050281719,-1.157372963,-0.291533899,0.933582417
2019-12-17,7733744,2.49528E+13,-0.009177045,-0.102666013,-1.165286444,-0.297839383,1.023730243
2019-12-18,7417293.33,3.55222E+13,-0.004104492,-0.100160087,-1.147393631,-0.31984234,0.984166314
2019-12-19,8120107.64,2.89035E+13,0.026877445,-0.145062488,-1.136913678,-0.266671365,1.00677809
2019-12-20,8043170.9,2.52541E+13,0.001980705,-0.195996303,-1.146514546,-0.231265248,0.992489871
2019-12-21,8056511.69,2.15483E+13,0.006642732,-0.19938669,-1.118507305,-0.22973285,1.00519946
2019-12-22,8023702.68,2.58128E+13,0.008901568,-0.202777079,-1.090500065,-0.228200454,1.017909049
2019-12-23,8378197.83,3.10538E+13,0.036936503,-0.206167466,-1.062492824,-0.226668056,1.049929686
2019-12-24,8205800.73,2.56533E+13,-0.003351712,-0.183706618,-1.071860221,-0.196729568,1.121093496
2019-12-25,8173848.53,2.40554E+13,-0.022753563,-0.214850873,-1.057952405,-0.184044268,1.114738701
2019-12-26,8116992.9,2.5425E+13,-0.006548602,-0.245995128,-1.04404459,-0.171358967,1.097119129
2019-12-27,8076090.78,2.54143E+13,0.018780374,-0.252195735,-0.988374511,-0.180846206,1.046167091
2019-12-28,8132872.19,2.38391E+13,0.005308408,-0.231904181,-0.938202902,-0.206245731,1.04305122
2019-12-29,8164801.54,2.50437E+13,0.010917919,-0.211612625,-0.888031294,-0.231645256,1.039935349
2019-12-30,8279307.51,2.55222E+13,0.00505268,-0.191321071,-0.837859685,-0.257044781,1.075482683
2019-12-31,8138906.01,2.36185E+13,-0.010249222,-0.202115911,-0.893997277,-0.227327304,1.04242333
2020-01-01,8027834.67,2.0715E+13,-0.00764318,-0.229827799,-0.921806345,-0.157700922,1.009363977
2020-01-02,8036380.51,2.32103E+13,0.004571518,-0.257539687,-0.949615411,-0.08807454,0.976304624
2020-01-03,7793006.26,3.13659E+13,0.001078269,-0.199909856,-0.794218807,-0.154266673,0.960521013
2020-01-04,8195739.22,2.05795E+13,0.020214199,-0.199017452,-0.798388374,-0.149628555,0.960521013
2020-01-05,8268349.45,2.20086E+13,0.028704673,-0.198125049,-0.80255794,-0.14499044,0.960521013
2020-01-06,8268349.97,2.59709E+13,0.022551284,-0.197232646,-0.806727507,-0.140352322,0.851216095
2020-01-07,8668051.46,3.20976E+13,0.043651953,-0.216943977,-0.8800535,-0.12910864,0.835350081
2020-01-08,9106831.47,3.53392E+13,0.032762571,-0.219707739,-0.828407236,-0.058167995,0.734922639
2020-01-09,9017972.32,2.68298E+13,-0.00854702,-0.339232871,-1.101237655,0.00833167,0.879383282
2020-01-10,8790368.31,3.20388E+13,-0.008349977,-0.350899276,-1.166093032,0.016423557,0.823759109
2020-01-11,9107116.73,2.84757E+13,0.028773403,-0.386413271,-1.159058637,0.046305102,0.813017046
2020-01-12,8963261.47,2.55549E+13,0.013568503,-0.421927269,-1.152024242,0.07618665,0.802274983
2020-01-13,9137890.66,2.50857E+13,0.001761848,-0.457441264,-1.144989847,0.106068196,0.775174598
2020-01-14,9083397.67,5.00331E+13,0.026374382,-0.458971548,-1.126918364,0.039343516,0.617122579
2020-01-15,9847041.53,4.47455E+13,0.039635929,-0.457614943,-1.128156504,0.084548307,0.676232896
2020-01-16,9832690.29,3.49392E+13,0.007441655,-0.562906884,-1.117425384,0.158492543,0.664404912
2020-01-17,9735315.46,4.05829E+13,0.031351716,-0.598159493,-1.131890334,0.20865311,0.522998153
2020-01-18,9960703.29,3.60815E+13,0.028486345,-0.600118227,-1.116945455,0.203144675,0.522998153
2020-01-19,9976584.56,3.81786E+13,0.00246348,-0.602076963,-1.102000575,0.197636238,0.522998153
2020-01-20,9712355.01,2.94813E+13,0.007415168,-0.604035697,-1.087055696,0.192127803,0.637908226
2020-01-21,9661430.63,2.68871E+13,0.022273413,-0.559160472,-1.006932346,0.186619366,0.712680676
2020-01-22,9756515.94,2.52166E+13,0.023945102,-0.612602514,-1.012854185,0.214653971,0.709862787
2020-01-23,9685597.48,2.87541E+13,-0.015480707,-0.587947205,-0.920703207,0.258876757,0.777350057
2020-01-24,9378668.69,2.72224E+13,-0.006559091,-0.487368499,-0.752417955,0.224229973,0.795803232
2020-01-25,9417220.57,2.19219E+13,0.014880399,-0.41677503,-0.610376447,0.18256725,0.814256407
2020-01-26,9332746.26,2.47452E+13,0.019094129,-0.346181562,-0.468334937,0.140904527,0.832709581
2020-01-27,9592607.34,3.19638E+13,0.044145568,-0.275588094,-0.326293429,0.099241804,0.851162756
2020-01-28,9944314.97,3.8381E+13,0.010836634,-0.345384335,-0.417747649,0.219890779,0.862605221
2020-01-29,10440771.79,3.42347E+13,0.02341159,-0.357283139,-0.524218584,0.170288657,0.780648986
2020-01-30,10394519.39,3.61272E+13,0.013033693,-0.316755075,-0.470707976,0.226784606,0.915003089
2020-01-31,10609077.41,3.28398E+13,-0.003457649,-0.125160543,-0.145826567,0.064820814,1.052084226
2020-02-01,10428372.53,2.89237E+13,0.001682755,-0.150529756,-0.166303548,0.116410579,1.052084226
2020-02-02,10476867.14,3.44055E+13,-0.000542306,-0.175898968,-0.186780529,0.168000344,1.052084226
2020-02-03,10426504.79,3.45153E+13,0.009169968,-0.201268181,-0.207257509,0.219590109,1.036637115
2020-02-04,10368661.36,3.33539E+13,-0.006093827,-0.409160858,-0.428641457,0.339445108,1.186953645
2020-02-05,10246567.13,3.92997E+13,0.01335433,-0.496083217,-0.508646217,0.328644053,1.112170709
2020-02-06,10731262.9,4.19851E+13,0.027506139,-0.64213189,-0.558804887,0.341267673,1.062542004
2020-02-07,10851969.1,3.85194E+13,0.020251381,-0.568716437,-0.545397693,0.317589246,1.050703533
2020-02-08,10926800.65,3.92439E+13,-0.013404716,-0.586894862,-0.536132285,0.359659718,1.054509777
2020-02-09,11005824.36,3.99533E+13,0.016202325,-0.605073286,-0.526866879,0.401730191,1.058316021
2020-02-10,11286624.05,4.39463E+13,0.004731779,-0.623251711,-0.517601471,0.443800663,1.062122266
2020-02-11,10996894.67,4.20065E+13,0.00606132,-0.674094717,-0.512468526,0.479188764,1.071111206
2020-02-12,11383503.97,4.84738E+13,0.022862311,-0.76315772,-0.722652698,0.517613726,0.985484248
2020-02-13,11519151.13,5.507E+13,0.012761495,-0.740370455,-0.715742173,0.559779017,0.975624189
2020-02-14,11393727.47,4.83555E+13,0.006861594,-0.774985791,-0.735681428,0.700456999,1.001494566
2020-02-15,11507877.79,4.89433E+13,-0.004817539,-0.770234839,-0.705625985,0.713128882,1.003612831
2020-02-16,11034036.37,4.83962E+13,-0.008263397,-0.765483886,-0.675570541,0.725800765,1.005731096
2020-02-17,11086902.11,5.13235E+13,0.008507443,-0.760732935,-0.645515098,0.738472648,1.058995448
