날짜,시가*,고가,저가,종가**,거래량,시가총액
02-Apr-20,"\7,371,633.63","\7,908,843.92","\7,359,518.62","\7,580,113.13","\53,178,253,259,070","\138,729,236,883,098"
01-Apr-20,"\7,182,558.76","\7,378,102.32","\6,920,413.72","\7,371,633.63","\45,017,276,275,625","\134,899,789,615,949"
31-Mar-20,"\7,175,068.96","\7,257,534.07","\7,112,090.12","\7,184,037.77","\36,582,112,995,450","\131,453,250,172,248"
30-Mar-20,"\6,611,529.89","\7,271,682.54","\6,586,643.63","\7,174,215.85","\41,396,858,447,779","\131,259,180,544,212"
29-Mar-20,"\6,968,671.96","\6,974,075.27","\6,605,446.19","\6,607,629.87","\31,658,473,917,041","\120,880,720,909,721"
28-Mar-20,"\7,215,959.11","\7,216,234.84","\6,826,091.37","\6,964,844.03","\38,923,840,292,071","\127,402,577,588,198"
27-Mar-20,"\7,497,283.35","\7,580,349.22","\7,215,342.94","\7,218,797.72","\38,589,525,292,038","\132,035,686,864,645"
26-Mar-20,"\7,447,945.94","\7,515,219.22","\7,353,989.36","\7,493,993.59","\39,408,721,802,415","\137,054,741,076,706"
25-Mar-20,"\7,518,848.55","\7,690,447.87","\7,293,697.09","\7,454,520.57","\49,752,243,054,456","\136,317,925,336,509"
24-Mar-20,"\7,181,803.65","\7,574,978.50","\7,153,266.82","\7,514,482.71","\53,804,494,627,938","\137,405,697,807,254"
23-Mar-20,"\6,506,464.93","\7,189,939.94","\6,454,726.42","\7,159,122.65","\51,874,220,863,025","\130,896,145,697,126"
22-Mar-20,"\6,901,651.39","\7,095,950.66","\6,497,917.40","\6,505,215.34","\44,741,947,509,153","\118,931,111,528,448"
21-Mar-20,"\6,925,042.08","\7,116,523.06","\6,619,658.15","\6,901,103.12","\47,413,907,784,357","\126,157,941,214,332"
20-Mar-20,"\6,908,452.92","\7,636,612.23","\6,544,855.44","\6,916,402.19","\60,745,764,205,531","\126,426,900,659,470"
19-Mar-20,"\5,852,671.23","\7,062,520.73","\5,843,245.39","\6,907,938.80","\56,905,016,034,445","\126,262,697,561,808"
18-Mar-20,"\5,832,249.42","\5,949,092.90","\5,656,206.19","\5,844,885.37","\42,263,977,461,373","\106,824,485,851,651"
17-Mar-20,"\5,581,719.70","\5,993,182.11","\5,558,658.18","\5,830,593.06","\43,093,932,931,243","\106,555,837,392,908"
16-Mar-20,"\6,008,670.10","\6,008,670.10","\5,105,040.75","\5,594,999.39","\50,620,220,150,618","\102,241,760,059,230"
15-Mar-20,"\5,803,186.99","\6,512,345.33","\5,767,724.18","\6,016,575.72","\37,933,778,337,048","\109,936,748,754,568"
14-Mar-20,"\6,218,265.15","\6,276,451.20","\5,718,391.54","\5,802,405.48","\40,340,063,202,439","\106,014,735,092,629"
13-Mar-20,"\5,598,738.18","\6,513,985.44","\4,582,440.24","\6,207,809.55","\82,741,799,093,180","\113,411,869,416,599"
12-Mar-20,"\8,829,764.82","\8,847,058.82","\5,423,030.28","\5,546,249.15","\60,229,588,600,050","\101,316,938,224,890"
11-Mar-20,"\8,825,829.97","\8,871,269.15","\8,527,610.26","\8,827,325.46","\43,161,012,571,672","\161,237,940,736,654"
10-Mar-20,"\8,839,283.06","\9,078,948.13","\8,719,467.58","\8,825,427.83","\47,100,990,602,638","\161,190,146,859,229"
09-Mar-20,"\9,050,162.60","\9,124,525.04","\8,580,370.23","\8,840,954.10","\52,370,826,945,818","\161,458,808,348,458"
08-Mar-20,"\9,939,496.71","\9,946,345.46","\9,043,586.72","\9,046,781.71","\44,600,732,910,110","\165,201,019,084,903"
07-Mar-20,"\10,177,595.62","\10,224,034.54","\9,920,013.34","\9,941,446.67","\40,409,714,346,648","\181,518,757,258,635"
06-Mar-20,"\10,129,291.76","\10,229,027.27","\10,077,710.95","\10,178,650.07","\45,553,357,779,866","\185,829,324,076,350"
05-Mar-20,"\9,774,451.13","\10,200,417.29","\9,771,069.23","\10,129,798.61","\44,293,843,515,330","\184,918,207,460,239"
04-Mar-20,"\9,805,979.57","\9,867,149.98","\9,721,058.00","\9,768,828.61","\38,769,284,544,326","\178,308,592,115,985"
03-Mar-20,"\9,891,721.68","\9,932,124.46","\9,712,754.99","\9,805,136.35","\47,293,767,332,525","\178,950,964,754,630"
02-Mar-20,"\9,554,621.53","\9,954,115.94","\9,520,441.84","\9,896,499.78","\47,819,248,145,748","\180,599,611,442,364"
01-Mar-20,"\9,595,340.48","\9,737,085.96","\9,451,913.20","\9,553,717.52","\39,441,488,198,509","\174,326,559,427,770"
29-Feb-20,"\9,675,066.83","\9,791,574.80","\9,595,061.85","\9,595,061.85","\39,936,028,363,628","\175,059,619,793,432"
28-Feb-20,"\9,806,187.50","\9,919,691.81","\9,476,147.17","\9,676,453.52","\49,769,361,795,619","\176,527,657,691,258"
27-Feb-20,"\9,846,762.40","\9,967,041.73","\9,570,169.82","\9,801,462.56","\50,734,217,410,749","\178,789,086,271,929"
26-Feb-20,"\10,419,371.24","\10,437,768.07","\9,712,125.98","\9,841,661.87","\56,257,110,357,957","\179,504,285,132,565"
25-Feb-20,"\10,768,631.94","\10,770,220.87","\10,382,250.63","\10,423,181.47","\47,437,191,922,375","\190,093,032,563,534"
24-Feb-20,"\11,070,191.47","\11,103,846.05","\10,641,133.54","\10,767,362.21","\50,299,403,443,933","\196,350,516,217,057"
23-Feb-20,"\10,782,027.69","\11,087,843.65","\10,775,860.28","\11,073,462.64","\45,953,137,799,039","\201,913,096,994,912"
22-Feb-20,"\10,809,239.18","\10,820,981.94","\10,712,191.89","\10,781,875.04","\39,986,943,798,103","\196,576,892,304,848"
21-Feb-20,"\10,724,524.74","\10,848,634.99","\10,699,934.96","\10,807,827.11","\45,669,020,432,047","\197,030,330,423,622"
20-Feb-20,"\10,744,098.99","\10,759,598.61","\10,608,616.51","\10,720,835.88","\50,126,195,527,594","\195,423,684,751,807"
19-Feb-20,"\11,318,131.87","\11,371,552.07","\10,723,901.61","\10,748,630.77","\52,432,220,888,615","\195,913,272,329,644"
18-Feb-20,"\10,813,171.36","\11,338,368.52","\10,747,510.40","\11,316,121.27","\52,743,525,067,808","\206,237,011,818,916"
17-Feb-20,"\11,086,902.11","\11,089,418.75","\10,608,324.11","\10,811,957.04","\51,323,457,850,033","\197,028,314,925,475"
16-Feb-20,"\11,034,036.37","\11,217,903.11","\10,847,934.48","\11,084,529.01","\48,396,218,677,315","\201,973,830,205,127"
15-Feb-20,"\11,507,877.79","\11,538,783.54","\11,017,576.33","\11,034,309.65","\48,943,251,607,142","\201,039,185,371,528"
14-Feb-20,"\11,393,727.47","\11,516,958.99","\11,297,752.84","\11,505,935.52","\48,355,475,109,924","\209,611,244,285,598"
13-Feb-20,"\11,519,151.13","\11,668,292.25","\11,287,295.54","\11,396,884.06","\55,069,955,545,523","\207,605,491,841,376"
12-Feb-20,"\11,383,503.97","\11,596,865.79","\11,383,503.97","\11,521,487.59","\48,473,790,844,490","\209,855,105,488,920"
11-Feb-20,"\10,996,894.67","\11,392,056.33","\10,855,686.54","\11,390,029.67","\42,006,523,194,376","\207,440,482,452,846"
10-Feb-20,"\11,286,624.05","\11,342,641.96","\10,917,309.23","\10,997,697.78","\43,946,274,312,973","\200,274,675,272,001"
09-Feb-20,"\11,005,824.36","\11,302,105.87","\10,990,758.51","\11,287,867.10","\39,953,313,984,287","\205,541,054,198,792"
08-Feb-20,"\10,926,800.65","\11,020,166.96","\10,799,423.80","\11,007,190.72","\39,243,862,660,257","\200,409,704,537,569"
07-Feb-20,"\10,851,969.10","\10,973,268.36","\10,851,969.10","\10,930,006.65","\38,519,365,530,283","\198,985,547,386,036"
06-Feb-20,"\10,731,262.90","\10,962,001.85","\10,644,229.64","\10,856,207.99","\41,985,060,633,902","\197,623,012,242,505"
05-Feb-20,"\10,246,567.13","\10,824,406.14","\10,224,573.50","\10,726,357.13","\39,299,670,184,889","\195,241,013,094,012"
04-Feb-20,"\10,368,661.36","\10,411,533.56","\10,167,789.00","\10,243,830.36","\33,353,876,282,423","\186,437,835,496,368"
03-Feb-20,"\10,426,504.79","\10,644,847.39","\10,319,335.84","\10,369,419.18","\34,515,294,110,534","\188,706,444,001,716"
02-Feb-20,"\10,476,867.14","\10,564,987.23","\10,284,958.72","\10,426,149.55","\34,405,547,597,269","\189,719,690,920,994"
01-Feb-20,"\10,428,372.53","\10,532,100.75","\10,391,419.57","\10,480,275.57","\28,923,686,613,553","\190,685,595,655,438"
31-Jan-20,"\10,609,077.41","\10,624,020.66","\10,299,410.38","\10,433,027.23","\32,839,848,378,121","\189,806,499,392,641"
30-Jan-20,"\10,394,519.39","\10,659,078.34","\10,299,545.50","\10,609,836.64","\36,127,240,951,627","\193,004,068,840,969"
29-Jan-20,"\10,440,771.79","\10,495,401.40","\10,342,581.65","\10,395,202.83","\34,234,680,095,841","\189,079,248,595,093"
28-Jan-20,"\9,944,314.97","\10,442,021.38","\9,939,765.52","\10,442,021.38","\38,381,039,503,015","\189,910,087,120,775"
27-Jan-20,"\9,592,607.34","\10,017,066.00","\9,592,607.34","\9,941,296.63","\31,963,801,168,227","\180,785,710,143,660"
26-Jan-20,"\9,332,746.26","\9,598,289.35","\9,289,329.49","\9,592,072.94","\24,745,158,020,098","\174,419,376,757,232"
25-Jan-20,"\9,417,220.57","\9,437,676.43","\9,256,660.82","\9,336,581.95","\21,921,875,969,390","\169,756,677,904,385"
24-Jan-20,"\9,378,668.69","\9,500,398.27","\9,223,881.29","\9,423,150.54","\27,222,425,698,665","\171,311,576,361,961"
23-Jan-20,"\9,685,597.48","\9,693,515.56","\9,298,411.61","\9,379,726.82","\28,754,116,877,276","\170,504,317,615,938"
22-Jan-20,"\9,756,515.94","\9,810,946.62","\9,636,611.75","\9,685,849.06","\25,216,598,439,962","\176,049,624,536,433"
21-Jan-20,"\9,661,430.63","\9,769,342.31","\9,533,707.78","\9,758,394.94","\26,887,143,350,430","\177,349,186,760,656"
20-Jan-20,"\9,712,355.01","\9,758,055.76","\9,551,508.29","\9,659,926.30","\29,481,257,594,492","\175,541,146,673,091"
19-Jan-20,"\9,976,584.56","\10,225,307.81","\9,618,014.74","\9,714,155.10","\38,178,612,373,926","\176,508,257,505,432"
18-Jan-20,"\9,960,703.29","\10,055,527.83","\9,849,260.41","\9,978,105.53","\36,081,471,872,897","\181,285,583,907,751"
17-Jan-20,"\9,735,315.46","\9,995,191.35","\9,681,877.27","\9,962,740.03","\40,582,891,623,158","\180,990,109,295,313"
16-Jan-20,"\9,832,690.29","\9,870,603.67","\9,609,106.27","\9,733,726.39","\34,939,158,342,931","\176,810,336,516,254"
15-Jan-20,"\9,847,041.53","\9,919,314.03","\9,659,418.07","\9,826,585.68","\44,745,484,395,145","\178,477,445,714,134"
14-Jan-20,"\9,083,397.67","\9,907,480.30","\9,083,397.67","\9,849,742.51","\50,033,055,481,775","\178,879,450,085,748"
13-Jan-20,"\9,137,890.66","\9,146,834.79","\9,015,076.53","\9,087,036.66","\25,085,726,186,786","\165,011,607,779,181"
12-Jan-20,"\8,963,261.47","\9,149,373.49","\8,936,256.56","\9,140,927.71","\25,554,937,790,175","\165,973,881,216,603"
11-Jan-20,"\9,107,116.73","\9,169,786.99","\8,959,222.68","\8,968,031.98","\28,475,715,096,972","\162,817,642,901,917"
10-Jan-20,"\8,790,368.31","\9,111,984.83","\8,621,293.05","\9,111,984.83","\32,038,831,531,732","\165,412,594,160,319"
09-Jan-20,"\9,017,972.32","\9,017,972.32","\8,750,307.84","\8,791,220.75","\26,829,761,550,221","\159,573,403,805,327"
08-Jan-20,"\9,106,831.47","\9,368,816.62","\8,877,918.97","\9,015,257.32","\35,339,247,678,992","\163,622,070,222,079"
07-Jan-20,"\8,668,051.46","\9,124,996.62","\8,667,544.71","\9,108,791.61","\32,097,640,887,404","\165,303,617,459,981"
06-Jan-20,"\8,268,349.97","\8,682,763.19","\8,267,056.81","\8,668,650.79","\25,970,922,235,609","\157,297,106,935,841"
05-Jan-20,"\8,268,349.45","\8,417,912.85","\8,257,285.34","\8,269,315.29","\22,008,618,662,354","\150,036,902,012,521"
04-Jan-20,"\8,195,739.22","\8,287,243.98","\8,155,726.35","\8,268,578.04","\20,579,539,070,197","\150,006,682,291,128"
03-Jan-20,"\7,793,006.26","\8,271,990.65","\7,715,535.43","\8,195,191.27","\31,365,908,340,847","\148,657,696,525,780"
02-Jan-20,"\8,036,380.51","\8,047,096.50","\7,738,156.59","\7,794,168.21","\23,210,311,919,564","\141,367,209,122,610"
01-Jan-20,"\8,027,834.67","\8,094,154.44","\8,005,577.52","\8,033,728.63","\20,714,986,375,658","\145,697,991,277,107"
31-Dec-19,"\8,138,906.01","\8,184,486.44","\7,999,812.94","\8,026,391.99","\23,618,529,979,546","\145,547,678,776,990"
30-Dec-19,"\8,279,307.51","\8,317,858.70","\8,118,676.28","\8,137,295.04","\25,522,238,283,528","\147,543,806,189,003"
29-Dec-19,"\8,164,801.54","\8,383,827.83","\8,122,645.43","\8,281,962.82","\25,043,714,166,454","\150,149,915,455,408"
28-Dec-19,"\8,132,872.19","\8,255,617.63","\8,130,500.11","\8,165,183.63","\23,839,147,464,926","\148,016,815,750,621"
27-Dec-19,"\8,076,090.78","\8,215,994.84","\8,022,302.65","\8,134,051.99","\25,414,264,599,639","\147,437,110,589,326"
26-Dec-19,"\8,116,992.90","\8,243,636.11","\8,033,965.40","\8,077,012.23","\25,425,030,694,305","\146,388,876,265,548"
25-Dec-19,"\8,173,848.53","\8,208,732.00","\8,056,955.25","\8,117,390.45","\24,055,419,264,581","\147,103,650,129,884"
24-Dec-19,"\8,205,800.73","\8,408,116.20","\8,111,112.05","\8,170,251.92","\25,653,330,422,055","\148,048,641,438,253"
23-Dec-19,"\8,378,197.83","\8,542,521.13","\8,174,335.70","\8,207,179.19","\31,053,835,679,115","\148,704,853,767,303"
22-Dec-19,"\8,023,702.68","\8,388,385.36","\7,996,913.54","\8,381,195.32","\25,812,791,443,331","\151,842,744,287,403"
21-Dec-19,"\8,056,511.69","\8,059,449.20","\7,936,167.71","\8,023,668.95","\21,548,339,642,607","\145,348,562,381,314"
20-Dec-19,"\8,043,170.90","\8,098,161.51","\7,906,474.79","\8,054,528.78","\25,254,100,683,443","\145,889,867,585,854"
19-Dec-19,"\8,120,107.64","\8,197,108.40","\7,856,553.08","\8,036,707.70","\28,903,544,668,949","\145,547,283,922,701"
18-Dec-19,"\7,417,293.33","\8,172,988.25","\7,297,181.74","\8,119,228.17","\35,522,193,022,057","\147,008,060,572,614"
17-Dec-19,"\7,733,744.00","\7,770,296.29","\7,350,654.94","\7,409,278.52","\24,952,830,924,737","\134,153,597,166,416"
16-Dec-19,"\7,981,832.93","\8,001,364.99","\7,702,912.59","\7,735,044.06","\22,553,327,813,810","\140,046,352,990,063"
15-Dec-19,"\7,949,002.89","\8,012,418.72","\7,726,001.35","\7,980,313.94","\18,835,434,871,969","\144,471,310,235,256"
14-Dec-19,"\8,110,413.53","\8,154,970.21","\7,918,842.94","\7,949,487.63","\19,120,959,978,353","\143,900,925,507,980"
13-Dec-19,"\8,083,366.77","\8,137,926.10","\8,063,796.76","\8,111,285.89","\19,108,359,837,909","\146,814,372,015,262"
12-Dec-19,"\8,052,210.75","\8,107,888.27","\7,994,193.44","\8,081,662.02","\21,118,242,144,267","\146,262,929,407,130"
11-Dec-19,"\8,119,668.82","\8,172,063.87","\8,028,543.66","\8,052,978.68","\18,243,364,399,948","\145,730,422,629,963"
10-Dec-19,"\8,253,490.23","\8,283,491.73","\8,084,908.22","\8,120,697.65","\20,361,696,316,106","\146,942,399,877,527"
09-Dec-19,"\8,437,213.75","\8,500,027.61","\8,218,735.13","\8,257,691.25","\19,941,040,475,908","\149,405,887,481,310"
08-Dec-19,"\8,425,547.09","\8,518,454.50","\8,341,588.01","\8,440,059.22","\17,193,891,848,801","\152,690,056,573,756"
07-Dec-19,"\8,421,001.93","\8,468,629.99","\8,396,952.54","\8,431,013.27","\17,242,553,282,945","\152,510,807,935,858"
06-Dec-19,"\8,313,102.88","\8,420,702.08","\8,247,956.95","\8,420,702.08","\20,200,395,350,672","\152,307,865,697,552"
05-Dec-19,"\8,092,939.68","\8,639,878.11","\8,069,994.01","\8,310,587.79","\20,994,397,414,635","\150,301,235,183,974"
04-Dec-19,"\8,167,565.83","\8,412,655.21","\8,001,090.47","\8,091,592.61","\24,172,280,149,529","\146,325,326,373,595"
03-Dec-19,"\8,171,861.91","\8,277,729.95","\8,066,289.80","\8,167,588.59","\16,510,570,246,415","\147,683,069,899,788"
02-Dec-19,"\8,283,506.61","\8,340,168.31","\8,070,800.21","\8,169,644.56","\19,059,604,950,853","\147,704,314,218,284"
01-Dec-19,"\8,448,171.74","\8,448,171.74","\8,135,450.54","\8,283,792.32","\20,887,979,027,923","\149,753,047,308,265"
30-Nov-19,"\8,662,891.44","\8,743,276.49","\8,385,948.97","\8,445,955.74","\19,144,575,284,152","\152,669,940,551,687"
29-Nov-19,"\8,331,139.99","\8,681,996.10","\8,324,477.65","\8,659,752.05","\21,991,459,659,828","\156,520,142,816,847"
28-Nov-19,"\8,409,347.35","\8,624,972.50","\8,317,075.17","\8,327,099.61","\21,255,522,440,240","\150,494,214,022,408"
27-Nov-19,"\8,056,832.02","\8,501,814.98","\7,781,564.90","\8,403,593.94","\26,768,865,463,639","\151,859,135,871,380"
26-Nov-19,"\7,972,344.28","\8,167,683.30","\7,920,364.20","\8,054,032.21","\23,575,639,198,103","\145,528,605,963,608"
25-Nov-19,"\7,854,985.45","\8,167,266.51","\7,383,227.34","\7,973,431.95","\47,626,841,493,785","\144,060,181,056,480"
24-Nov-19,"\8,255,163.53","\8,266,258.13","\7,843,060.22","\7,863,844.48","\33,956,763,526,851","\142,067,915,530,033"
23-Nov-19,"\8,140,831.30","\8,303,838.96","\7,979,327.57","\8,254,229.53","\23,441,098,563,139","\149,107,084,835,365"
22-Nov-19,"\8,528,454.89","\8,588,498.07","\7,739,759.54","\8,141,292.27","\38,206,501,360,229","\147,049,136,331,159"
21-Nov-19,"\8,952,530.94","\9,048,992.98","\8,476,919.98","\8,527,540.54","\25,120,686,211,826","\154,011,645,988,573"
20-Nov-19,"\9,153,334.14","\9,190,853.75","\8,937,877.79","\8,956,573.99","\23,168,154,802,079","\161,744,862,009,684"
19-Nov-19,"\9,266,608.21","\9,381,958.42","\9,037,684.93","\9,156,160.09","\23,524,434,649,798","\165,332,782,746,661"
18-Nov-19,"\9,566,577.92","\9,655,058.44","\9,231,392.99","\9,271,240.54","\24,077,696,170,368","\167,393,981,640,273"
17-Nov-19,"\9,539,231.34","\9,738,193.32","\9,485,113.19","\9,571,036.18","\20,829,881,421,568","\172,789,983,902,899"
16-Nov-19,"\9,474,176.91","\9,586,680.89","\9,454,994.33","\9,540,670.29","\18,405,038,289,851","\172,223,409,729,793"
15-Nov-19,"\9,713,555.90","\9,741,634.58","\9,467,122.87","\9,475,098.19","\24,320,248,421,422","\171,022,206,074,883"
14-Nov-19,"\9,832,082.02","\9,848,826.73","\9,698,876.60","\9,716,219.23","\21,294,153,946,254","\175,355,283,481,408"
13-Nov-19,"\9,832,190.58","\9,859,870.75","\9,775,975.36","\9,827,982.97","\19,577,003,259,505","\177,351,358,055,510"
12-Nov-19,"\9,773,856.27","\9,878,756.68","\9,690,928.16","\9,836,239.61","\22,661,003,008,636","\177,483,877,959,415"
11-Nov-19,"\10,105,424.55","\10,132,606.43","\9,707,866.24","\9,771,665.62","\22,611,620,939,614","\176,302,345,422,197"
10-Nov-19,"\9,832,699.27","\10,157,763.18","\9,825,639.58","\10,103,871.79","\22,971,354,913,080","\182,276,878,329,080"
09-Nov-19,"\9,829,329.27","\9,921,211.83","\9,811,135.88","\9,833,918.75","\19,613,684,377,445","\177,386,557,066,827"
08-Nov-19,"\10,338,007.23","\10,346,253.96","\9,791,465.54","\9,824,209.59","\27,150,039,998,109","\177,193,619,487,984"
07-Nov-19,"\10,435,107.13","\10,453,051.77","\10,267,696.84","\10,340,453.89","\25,328,375,903,505","\186,488,141,868,378"
06-Nov-19,"\10,422,243.23","\10,514,152.17","\10,383,241.57","\10,444,576.04","\25,812,074,906,158","\188,348,606,460,824"
05-Nov-19,"\10,502,735.52","\10,552,290.70","\10,328,594.24","\10,424,098.64","\29,231,585,810,746","\187,962,134,618,960"
04-Nov-19,"\10,304,800.53","\10,605,438.37","\10,255,571.34","\10,502,296.94","\29,199,949,961,841","\189,353,000,565,695"
03-Nov-19,"\10,404,304.52","\10,465,694.15","\10,199,522.10","\10,304,519.15","\23,578,668,850,207","\185,770,252,513,792"
02-Nov-19,"\10,331,775.28","\10,463,105.23","\10,320,399.72","\10,404,227.45","\23,701,911,673,009","\187,549,985,423,282"
01-Nov-19,"\10,258,367.74","\10,349,487.29","\10,189,252.10","\10,333,249.60","\27,140,726,895,225","\186,253,073,141,680"
31-Oct-19,"\10,267,813.39","\10,469,436.46","\10,073,959.58","\10,264,608.05","\29,661,206,825,338","\184,999,154,149,021"
30-Oct-19,"\10,513,288.88","\10,518,210.42","\10,137,171.13","\10,271,460.80","\30,914,078,447,667","\185,105,456,567,151"
29-Oct-19,"\10,319,119.74","\10,617,856.18","\10,301,499.00","\10,519,117.95","\31,717,708,964,866","\189,551,086,679,470"
28-Oct-19,"\10,672,440.51","\10,940,243.06","\10,327,719.90","\10,327,719.90","\34,531,092,081,000","\186,084,981,013,356"
27-Oct-19,"\10,311,606.73","\10,878,219.24","\10,167,488.19","\10,657,503.80","\36,366,391,059,235","\192,009,318,656,982"
26-Oct-19,"\9,671,010.58","\11,181,947.43","\9,665,482.20","\10,315,249.86","\49,647,525,626,609","\185,828,318,570,335"
25-Oct-19,"\8,357,891.53","\9,697,747.57","\8,345,931.77","\9,663,337.98","\32,028,211,249,332","\174,067,272,505,023"
24-Oct-19,"\8,379,119.04","\8,404,937.33","\8,309,116.12","\8,360,999.57","\18,152,114,788,774","\150,593,516,607,406"
23-Oct-19,"\9,011,202.27","\9,029,914.86","\8,334,035.87","\8,384,635.21","\24,483,175,729,324","\151,005,183,908,033"
22-Oct-19,"\9,197,729.36","\9,257,142.99","\9,009,232.20","\9,013,405.76","\18,748,681,688,667","\162,310,481,504,702"
21-Oct-19,"\9,177,325.41","\9,257,190.77","\9,145,304.14","\9,198,085.34","\17,705,851,991,225","\165,616,585,538,085"
20-Oct-19,"\8,923,702.09","\9,240,593.34","\8,869,734.82","\9,173,936.90","\17,299,154,973,096","\165,163,431,632,801"
19-Oct-19,"\8,896,920.01","\9,018,344.13","\8,864,532.91","\8,913,385.04","\15,395,180,845,973","\160,456,636,187,455"
18-Oct-19,"\9,038,767.51","\9,080,586.62","\8,816,986.71","\8,896,254.65","\17,463,555,856,158","\160,132,468,102,536"
17-Oct-19,"\8,979,496.90","\9,076,589.64","\8,927,200.71","\9,042,089.99","\15,970,054,521,698","\162,739,309,647,153"
16-Oct-19,"\9,154,518.35","\9,168,061.21","\8,909,512.43","\8,979,177.93","\17,932,239,357,124","\161,590,067,149,763"
15-Oct-19,"\9,342,841.95","\9,384,411.53","\9,130,007.26","\9,155,293.58","\16,982,458,767,273","\164,743,328,180,108"
14-Oct-19,"\9,284,123.49","\9,361,531.95","\9,243,173.61","\9,344,212.32","\16,905,443,092,195","\168,124,572,191,272"
13-Oct-19,"\9,302,053.88","\9,451,662.45","\9,234,784.21","\9,284,317.08","\15,406,852,252,927","\167,031,474,744,633"
12-Oct-19,"\9,278,357.66","\9,389,463.18","\9,275,765.33","\9,301,666.76","\16,215,065,438,929","\167,327,097,288,724"
11-Oct-19,"\9,579,166.82","\9,731,489.22","\9,278,934.23","\9,285,154.99","\21,873,953,207,999","\167,014,515,436,738"
10-Oct-19,"\9,579,185.83","\9,623,808.75","\9,452,717.67","\9,580,517.59","\19,658,348,668,299","\172,308,722,476,850"
09-Oct-19,"\9,182,597.72","\9,626,523.83","\9,115,047.44","\9,590,856.74","\21,629,110,317,089","\172,475,129,268,711"
08-Oct-19,"\9,201,576.01","\9,297,382.09","\9,133,417.43","\9,181,418.01","\17,397,358,890,564","\165,095,897,413,841"
07-Oct-19,"\8,914,009.88","\9,270,308.02","\8,821,005.49","\9,200,207.30","\20,094,705,619,584","\165,415,587,241,189"
06-Oct-19,"\9,093,376.87","\9,106,245.34","\8,880,235.99","\8,912,933.73","\14,684,441,441,312","\160,232,934,683,481"
05-Oct-19,"\9,160,626.71","\9,166,626.01","\9,005,503.34","\9,095,188.48","\13,612,931,896,611","\163,492,716,083,286"
04-Oct-19,"\9,215,684.74","\9,216,310.86","\9,094,894.01","\9,155,929.49","\14,660,592,918,314","\164,566,726,377,915"
03-Oct-19,"\9,362,162.63","\9,388,330.62","\9,089,538.58","\9,216,239.83","\15,251,244,205,110","\165,633,801,496,524"
02-Oct-19,"\9,310,210.62","\9,364,692.48","\9,180,204.66","\9,364,692.48","\14,645,258,032,400","\168,284,460,278,687"
01-Oct-19,"\9,260,568.35","\9,481,458.10","\9,185,765.54","\9,309,166.29","\17,077,221,867,700","\167,269,306,213,722"
30-Sep-19,"\9,042,441.45","\9,276,758.03","\8,737,314.88","\9,254,037.35","\19,096,908,976,047","\166,262,430,640,341"
29-Sep-19,"\9,200,669.73","\9,218,153.82","\8,915,545.97","\9,042,396.05","\14,543,630,106,493","\162,445,171,151,012"
28-Sep-19,"\9,206,512.17","\9,244,831.17","\9,066,101.66","\9,200,533.36","\15,778,254,445,342","\165,270,441,153,498"
27-Sep-19,"\9,052,343.43","\9,229,103.28","\8,888,126.51","\9,207,150.31","\18,308,581,595,870","\165,371,007,854,175"
26-Sep-19,"\9,470,275.36","\9,501,534.40","\8,809,695.75","\9,058,889.22","\21,487,701,100,798","\162,693,003,229,849"
25-Sep-19,"\9,599,435.72","\9,757,205.15","\9,289,215.96","\9,469,520.42","\24,262,085,502,708","\170,047,606,137,264"
24-Sep-19,"\10,855,671.49","\10,939,349.42","\9,339,877.49","\9,618,557.49","\27,897,436,326,834","\172,705,162,560,165"
23-Sep-19,"\11,233,516.77","\11,240,518.89","\10,853,241.54","\10,855,674.13","\16,898,232,492,276","\194,896,390,204,258"
22-Sep-19,"\11,184,593.23","\11,240,748.92","\11,071,251.37","\11,236,227.48","\14,727,757,133,639","\201,713,171,519,604"
21-Sep-19,"\11,362,594.96","\11,367,559.93","\11,158,476.20","\11,179,685.69","\14,979,491,390,739","\200,674,653,806,347"
20-Sep-19,"\11,454,836.04","\11,476,653.48","\11,305,175.35","\11,360,355.85","\16,439,946,411,124","\203,894,383,124,551"
19-Sep-19,"\11,381,393.20","\11,487,584.36","\10,992,208.94","\11,454,943.64","\22,245,850,208,752","\205,570,269,688,452"
18-Sep-19,"\11,434,169.27","\11,465,559.19","\11,371,321.87","\11,378,885.53","\18,041,162,792,483","\204,184,428,806,284"
17-Sep-19,"\11,471,789.90","\11,488,814.75","\11,380,549.52","\11,426,890.08","\17,076,396,143,395","\205,020,827,564,026"
16-Sep-19,"\11,545,105.88","\11,589,340.09","\11,369,397.23","\11,466,523.75","\16,915,239,451,102","\205,710,720,385,697"
15-Sep-19,"\11,555,419.50","\11,589,527.57","\11,507,024.91","\11,545,653.33","\13,437,685,227,377","\207,106,933,907,478"
14-Sep-19,"\11,543,076.85","\11,628,689.46","\11,483,149.74","\11,557,186.20","\15,027,967,428,694","\207,292,292,027,475"
13-Sep-19,"\11,621,134.66","\11,650,285.77","\11,410,515.89","\11,559,973.52","\15,743,344,208,217","\207,320,033,051,011"
12-Sep-19,"\11,354,975.67","\11,651,139.17","\11,268,417.24","\11,615,292.80","\17,097,551,743,407","\208,290,506,305,593"
11-Sep-19,"\11,294,964.47","\11,398,633.94","\11,136,237.39","\11,356,707.94","\17,214,149,007,274","\203,630,883,817,890"
