"날짜","환율","금_가격","채권_수익률","KOSPI","BTC_가격","BTC_공급량","VIX_value","Nasdaq_종가","VKOSPI_종가","소비자물가지수"
2020-03-13,1211.78,1516.7,0.983,1771.44,5598738.18,18269258.54,57.83,7874.879883,53.86,105.54
2020-03-12,1211.21,1590.3,0.812,1834.33,8829764.82,18267696.04,75.47,7201.799805,43.07,105.54
2020-03-11,1192.71,1642.3,0.877,1908.27,8825829.97,18265808.54,53.9,7952.049805,37.6,105.54
2020-03-10,1185.75,1659.1,0.8,1962.93,8839283.06,18264321.04,47.3,8344.25,34.8,105.54
2020-03-09,1200.94,1675.7,0.559,1954.77,9050162.6,18262671.04,54.46,7950.680176,36.21,105.54
2020-03-06,1188.8,1672.4,0.773,2040.22,10129291.76,18256858.54,41.94,8575.620117,27.47,105.54
2020-03-05,1188.82,1666.4,0.917,2085.26,9774451.13,18254921.04,39.62,8738.589844,23.66,105.54
2020-03-04,1185.23,1643,1.055,2059.33,9805979.57,18252883.54,31.99,9018.089844,26.76,105.54
2020-03-03,1181,1642.1,0.999,2014.15,9891721.68,18250796.04,36.82,8684.089844,29.49,105.54
2020-03-02,1189.71,1592.3,1.152,2002.51,9554621.53,18248883.54,33.42,8952.169922,32.66,105.54
2020-02-28,1200.32,1564.1,1.163,1987.01,9806187.5,18243071.04,40.11,8567.370117,33.81,105.8
2020-02-27,1212.68,1642.5,1.274,2054.89,9846762.4,18241096.04,39.16,8566.480469,26.84,105.8
2020-02-26,1212.81,1643.1,1.335,2076.77,10419371.24,18239258.54,27.56,8980.780273,25.1,105.8
2020-02-25,1216.04,1650,1.355,2103.61,10768631.94,18237558.54,27.85,8965.610352,22.72,105.8
2020-02-24,1219.17,1676.6,1.371,2079.04,11070191.47,18235758.54,25.03,9221.280273,23.65,105.8
2020-02-21,1207.07,1644.6,1.473,2162.84,10724524.74,18230371.04,17.08,9576.589844,19.8,105.8
2020-02-20,1205.21,1620.5,1.519,2195.5,10744098.99,18228446.04,15.56,9750.969727,18.24,105.8
2020-02-19,1193,1611.8,1.568,2210.34,11318131.87,18226871.04,14.38,9817.179688,18.19,105.8
2020-02-18,1191.04,1600,1.559,2208.88,10813171.36,18225108.54,14.83,9732.740234,18.25,105.8
2020-02-14,1183.46,1582.7,1.588,2243.59,11393727.47,18217721.04,13.68,9731.179688,16.85,105.8
2020-02-13,1184.58,1578.8,1.619,2232.96,11519151.13,18216033.54,14.15,9711.969727,16.68,105.8
2020-02-12,1179.51,1571.6,1.637,2238.38,11383503.97,18214271.04,13.74,9725.959961,16.95,105.8
2020-02-11,1182.25,1565.6,1.602,2223.12,10996894.67,18212496.04,15.18,9638.94043,18.16,105.8
2020-02-10,1188.17,1579.5,1.563,2201.07,11286624.05,18210646.04,15.04,9628.389648,18.22,105.8
2020-02-07,1192.39,1568.6,1.582,2211.95,10851969.1,18205471.04,15.47,9520.509766,17.53,105.8
2020-02-06,1186.28,1570,1.644,2227.94,10731262.9,18203733.54,14.96,9572.150391,17.81,105.8
2020-02-05,1184.4,1562.8,1.649,2165.63,10246567.13,18202046.04,15.15,9508.679688,18.23,105.8
2020-02-04,1183.9,1555.5,1.603,2157.9,10368661.36,18200058.54,16.05,9467.969727,18.39,105.8
2020-02-03,1190.79,1582.4,1.526,2118.88,10426504.79,18198408.54,17.97,9273.400391,19.32,105.8
2020-01-31,1195.97,1582.9,1.505,2119.01,10609077.41,18192883.54,18.84,9150.94043,19.29,105.79
2020-01-30,1188.64,1589.2,1.591,2148,10394519.39,18191083.54,15.49,9298.929688,18.38,105.79
2020-01-29,1179.68,1576,1.581,2185.28,10440771.79,18189133.54,16.39,9275.160156,16.99,105.79
2020-01-28,1176.11,1575.8,1.661,2176.72,9944314.97,18187133.54,16.28,9269.679688,18.32,105.79
2020-01-23,1169.54,1571.6,1.731,2246.13,9685597.48,18178008.54,12.98,9402.480469,15.3,105.79
2020-01-22,1165.76,1556.7,1.769,2267.25,9756515.94,18176021.04,12.91,9383.769531,14.29,105.79
2020-01-21,1170.01,1556.4,1.774,2239.69,9661430.63,18174071.04,12.85,9370.80957,14.41,105.79
2020-01-17,1161.44,1558.8,1.825,2250.57,9735315.46,18166733.54,12.1,9388.94043,13.6,105.79
2020-01-16,1160.73,1550.5,1.809,2248.05,9832690.29,18164746.04,12.32,9357.129883,13.58,105.79
2020-01-15,1158.91,1554,1.786,2230.98,9847041.53,18162758.54,12.42,9258.700195,13.37,105.79
2020-01-14,1158.2,1544.6,1.813,2238.88,9083397.67,18160871.04,12.39,9251.330078,13.41,105.79
2020-01-13,1154.95,1550.6,1.848,2229.26,9137890.66,18159058.54,12.32,9273.929688,13.26,105.79
2020-01-10,1158.97,1557.5,1.82,2206.39,8790368.31,18153346.04,12.56,9178.860352,12.81,105.79
2020-01-09,1159.72,1554.3,1.855,2186.45,9017972.32,18151483.54,12.54,9203.429688,13.58,105.79
2020-01-08,1162.41,1560.2,1.874,2151.31,9106831.47,18149521.04,13.45,9129.240234,15.97,105.79
2020-01-07,1168.3,1574.3,1.811,2175.54,8668051.46,18147746.04,13.79,9068.580078,15.08,105.79
2020-01-06,1167.56,1568.8,1.809,2155.07,8268349.97,18145546.04,13.85,9071.469727,15.88,105.79
2020-01-03,1165.95,1549.2,1.793,2176.46,7793006.26,18139721.04,14.02,9020.769531,15.88,105.79
2020-01-02,1157.94,1528.1,1.877,2175.17,8036380.51,18137608.54,12.47,9092.19043,15.4,105.79
2019-12-30,1157.97,1518.6,1.886,2197.67,8279307.51,18131858.54,14.82,8945.990234,14.69,105.12
2019-12-27,1159.68,1518.1,1.877,2204.21,8076090.78,18125983.54,13.43,9006.620117,14.13,105.12
2019-12-26,1162.3,1514.4,1.894,2197.93,8116992.9,18124171.04,12.65,9022.389648,14.15,105.12
2019-12-24,1163.52,1499.1,1.903,2190.08,8205800.73,18120483.54,12.67,8952.879883,13.81,105.12
2019-12-23,1164.04,1488.7,1.928,2203.71,8378197.83,18118921.04,12.61,8945.650391,13.97,105.12
2019-12-20,1159.4,1474.7,1.919,2204.18,8043170.9,18112821.04,12.51,8924.959961,13.08,105.12
2019-12-19,1163.27,1478.2,1.922,2196.56,8120107.64,18110871.04,12.5,8887.219727,13.2,105.12
2019-12-18,1166.66,1478.7,1.922,2194.76,7417293.33,18108908.54,12.58,8827.740234,13.01,105.12
2019-12-17,1164.15,1480.6,1.875,2195.68,7733744,18107233.54,12.29,8823.360352,13.05,105.12
2019-12-16,1168.48,1480.5,1.873,2168.15,7981832.93,18105471.04,12.14,8814.230469,13.27,105.12
2019-12-13,1176.21,1475.6,1.824,2170.25,8083366.77,18100071.04,12.63,8734.879883,13.12,105.12
2019-12-12,1172.89,1472.3,1.896,2137.35,8052210.75,18098171.04,13.94,8717.320313,13.39,105.12
2019-12-11,1189.61,1475,1.793,2105.62,8119668.82,18096508.54,14.99,8654.049805,13.4,105.12
2019-12-10,1190.49,1462.6,1.842,2098,8253490.23,18094858.54,15.68,8616.179688,13.33,105.12
2019-12-09,1190.55,1464.9,1.821,2088.65,8437213.75,18093008.54,15.86,8621.830078,13.61,105.12
2019-12-06,1186.21,1459.1,1.843,2081.85,8313102.88,18087371.04,13.62,8656.530273,13.91,105.12
2019-12-05,1188.92,1483.1,1.809,2060.74,8092939.68,18085558.54,14.52,8570.700195,14.55,105.12
2019-12-04,1191.32,1480.2,1.778,2068.89,8167565.83,18083746.04,14.8,8566.669922,14.37,105.12
2019-12-03,1190.06,1478.2,1.717,2084.07,8171861.91,18081658.54,15.96,8520.639648,14.26,105.12
2019-12-02,1185.78,1469.2,1.822,2091.92,8283506.61,18079683.54,14.91,8567.990234,13.96,105.12
2019-11-29,1181.7,1472.7,1.774,2087.96,8331139.99,18074558.54,12.62,8665.469727,13.96,104.87
2019-11-27,1176.97,1453.4,1.767,2127.85,8056832.02,18070821.04,11.75,8705.179688,13.85,104.87
2019-11-26,1173.32,1467.4,1.741,2121.35,7972344.28,18069083.54,11.54,8647.929688,14.21,104.87
2019-11-25,1173.9,1463.8,1.752,2123.5,7854985.45,18067558.54,11.87,8632.490234,13.91,104.87
2019-11-22,1180.33,1468.8,1.771,2101.96,8528454.89,18062196.04,12.34,8519.879883,13.88,104.87
2019-11-21,1176.86,1470.5,1.776,2096.6,8952530.94,18060546.04,13.13,8506.209961,14.52,104.87
2019-11-20,1170.82,1470,1.747,2125.32,9153334.14,18058833.54,12.78,8526.730469,14.11,104.87
2019-11-19,1168.35,1473.3,1.786,2153.24,9266608.21,18057058.54,12.86,8570.660156,13.52,104.87
2019-11-18,1167.23,1471.9,1.815,2160.69,9566577.92,18055221.04,12.46,8549.94043,13.34,104.87
2019-11-15,1163.65,1467.3,1.836,2162.18,9713555.9,18049696.04,12.05,8540.830078,13.11,104.87
2019-11-14,1169.08,1473.4,1.822,2139.23,9832082.02,18047721.04,13.05,8479.019531,13.42,104.87
2019-11-13,1171.51,1463.3,1.891,2122.45,9832190.58,18045608.54,13,8482.099609,13.85,104.87
2019-11-12,1166.53,1452.1,1.928,2140.92,9773856.27,18043921.04,12.68,8486.089844,13.65,104.87
2019-11-11,1165.45,1457.1,1.923,2124.09,10105424.55,18042233.54,12.69,8464.280273,14.21,104.87
2019-11-08,1158.76,1461.3,1.945,2137.23,10338007.23,18036471.04,12.07,8475.30957,13.79,104.87
2019-11-07,1155.31,1464.2,1.929,2144.29,10435107.13,18034871.04,12.73,8434.519531,13.78,104.87
2019-11-06,1161.58,1493.1,1.83,2144.15,10422243.23,18033183.54,12.62,8410.629883,13.89,104.87
2019-11-05,1156.82,1483.7,1.857,2142.64,10502735.52,18031533.54,13.1,8434.679688,13.42,104.87
2019-11-04,1162.95,1511.1,1.78,2130.24,10304800.53,18029733.54,12.83,8433.200195,13.32,104.87
2019-11-01,1164.8,1508,1.714,2100.2,10258367.74,18024683.54,12.3,8386.400391,13.22,104.87
2019-10-31,1170.24,1514.8,1.688,2083.48,10267813.39,18023058.54,13.22,8292.360352,13.59,105.46
2019-10-30,1165.41,1493.2,1.775,2080.27,10513288.88,18021408.54,12.33,8303.980469,13.85,105.46
2019-10-29,1167.55,1490.7,1.837,2092.69,10319119.74,18019733.54,13.2,8276.849609,13.48,105.46
2019-10-28,1168.61,1495.8,1.845,2093.6,10672440.51,18018071.04,13.11,8325.990234,13.64,105.46
2019-10-25,1171.82,1499.5,1.8,2087.89,8357891.53,18013208.54,12.65,8243.120117,13.42,105.46
2019-10-24,1175.21,1504.7,1.771,2085.66,8379119.04,18011483.54,13.71,8185.799805,13.2,105.46
2019-10-23,1170.67,1495.7,1.768,2080.62,9011202.27,18009821.04,14.01,8119.790039,13.22,105.46
2019-10-22,1173.09,1487.5,1.768,2088.86,9197729.36,18007721.04,14.46,8104.299805,13.09,105.46
2019-10-21,1172.49,1488.1,1.803,2064.84,9177325.41,18005608.54,14,8162.990234,13.84,105.46
2019-10-18,1178.91,1488.2,1.754,2060.69,9038767.51,18000021.04,14.25,8089.540039,13.85,105.46
2019-10-17,1179.07,1498.3,1.75,2077.94,8979496.9,17998021.04,13.79,8156.850098,13.34,105.46
2019-10-16,1186.51,1494,1.745,2082.83,9154518.35,17996146.04,13.68,8124.180176,13.27,105.46
2019-10-15,1184.88,1483.5,1.771,2068.17,9342841.95,17994358.54,13.54,8148.709961,13.8,105.46
2019-10-14,1184.7,1497.6,1.715,2067.4,9284123.49,17992446.04,14.57,8048.649902,14.3,105.46
2019-10-11,1183.48,1488.7,1.734,2044.61,9579166.82,17987321.04,15.58,8057.040039,14.84,105.46
2019-10-10,1190.46,1500.9,1.67,2028.15,9579185.83,17985371.04,17.57,7950.779785,15.63,105.46
2019-10-08,1200.02,1497.2,1.532,2046.25,9201576.01,17981621.04,20.28,7823.779785,15.37,105.46
2019-10-07,1197.33,1504.4,1.565,2021.73,8914009.88,17979596.04,17.86,7956.290039,16.25,105.46
2019-10-04,1192.25,1506.2,1.529,2020.69,9215684.74,17973821.04,17.04,7982.470215,16.31,105.46
2019-10-02,1205.37,1501,1.601,2031.91,9310210.62,17970146.04,20.56,7785.25,15.86,105.46
2019-10-01,1203.37,1489,1.635,2072.42,9260568.35,17968296.04,18.56,7908.680176,14.89,105.46
2019-09-30,1199.09,1472.9,1.668,2063.05,9042441.45,17966508.54,16.24,7999.339844,15.15,105.2
2019-09-27,1202.99,1506.4,1.687,2049.93,9052343.43,17961196.04,17.22,7939.629883,14.85,105.2
2019-09-26,1200.46,1515.2,1.697,2074.52,9470275.36,17959546.04,16.07,8030.660156,15.06,105.2
2019-09-25,1199.82,1512.3,1.737,2073.39,9599435.72,17957408.54,15.96,8077.379883,15.62,105.2
2019-09-24,1195.53,1532.1,1.652,2101.04,10855671.49,17955458.54,17.05,7993.629883,14.69,105.2
2019-09-23,1195.04,1531.5,1.723,2091.7,11233516.77,17953496.04,14.91,8112.459961,14.7,105.2
2019-09-20,1194.13,1507.3,1.722,2091.52,11454836.04,17947921.04,15.32,8117.669922,14.08,105.2
2019-09-19,1195.35,1506.2,1.787,2080.35,11381393.2,17946033.54,14.05,8182.879883,14.26,105.2
2019-09-18,1191.73,1515.8,1.8,2070.73,11434169.27,17944183.54,13.95,8177.390137,14.76,105.2
2019-09-17,1187.62,1513.4,1.81,2062.33,11471789.9,17942008.54,14.44,8186.02002,14.63,105.2
2019-09-16,1185.02,1503.1,1.843,2062.22,11545105.88,17940158.54,14.67,8153.540039,14.41,105.2
2019-09-11,1190.68,1503.2,1.746,2049.2,11294964.47,17930496.04,14.61,8169.680176,13.5,105.2
2019-09-10,1191.51,1499.2,1.744,2032.08,11533040.12,17928196.04,15.2,8084.160156,13.43,105.2
2019-09-09,1192.93,1511.1,1.647,2019.55,11652226.63,17925921.04,15.27,8087.439941,14.37,105.2
2019-09-06,1192.77,1506.2,1.56,2009.13,11802821.17,17920008.54,15,8103.069824,14.54,105.2
2019-09-05,1198.02,1525.5,1.565,2004.75,11813963.45,17918033.54,16.27,8116.830078,15.07,105.2
2019-09-04,1204.63,1560.4,1.471,1988.53,11850779.7,17915971.04,17.33,7976.879883,15.97,105.2
2019-09-03,1211.54,1555.9,1.462,1965.69,11543435.44,17914271.04,19.66,7874.160156,16.53,105.2
2019-08-30,1210.5,1529.2,1.499,1967.79,10616365.29,17906496.04,18.98,7962.879883,15.75,104.81
2019-08-29,1209.12,1536.9,1.496,1933.41,10886315.3,17904496.04,17.88,7973.390137,16.81,104.81
2019-08-28,1213.29,1549.1,1.468,1941.09,11384663.42,17902433.54,19.35,7856.879883,16.46,104.81
2019-08-27,1212.74,1551.8,1.474,1924.6,11573674.07,17900546.04,20.31,7826.950195,16.66,104.81
2019-08-26,1212.74,1537.2,1.538,1916.31,11298607.22,17898858.54,19.32,7853.740234,17.33,104.81
2019-08-23,1213.66,1537.6,1.533,1948.3,11309776.08,17893208.54,19.87,7751.77002,15.55,104.81
2019-08-22,1210.42,1497.3,1.613,1951.01,11316707.12,17891296.04,16.68,7991.390137,15.23,104.81
2019-08-21,1202.44,1515.7,1.591,1964.65,12010772.46,17889533.54,15.8,8020.209961,15.18,104.81
2019-08-20,1206.4,1515.7,1.552,1960.25,12180117.09,17887833.54,17.5,7948.560059,14.99,104.81
2019-08-19,1212.62,1511.6,1.608,1939.9,11548521.66,17885921.04,16.88,8002.810059,16.41,104.81
2019-08-16,1208.47,1523.6,1.562,1927.17,11514085.38,17880708.54,18.47,7895.990234,17.06,104.81
2019-08-14,1216.86,1527.8,1.583,1938.37,12150148.69,17876908.54,22.1,7773.939941,16.09,104.81
2019-08-13,1206.64,1514.1,1.702,1925.83,12703084.29,17875008.54,17.52,8016.359863,17.25,104.81
2019-08-12,1219.14,1517.2,1.64,1942.29,12862791.92,17873046.04,21.09,7863.410156,15.34,104.81
2019-08-09,1214.45,1508.5,1.745,1937.75,13337306.19,17867583.54,17.97,7959.140137,15.91,104.81
2019-08-08,1208.08,1509.5,1.719,1920.61,13337943.07,17865746.04,16.91,8039.160156,16.47,104.81
2019-08-07,1213.02,1507.3,1.721,1909.71,12804776.49,17863971.04,19.49,7862.830078,19.24,104.81
2019-08-06,1213.43,1484.2,1.716,1917.5,13178951.27,17862058.54,20.17,7833.27002,20.62,104.81
2019-08-05,1218.33,1464.6,1.718,1946.98,12229644.96,17860046.04,24.59,7726.040039,19.08,104.81
2019-08-02,1204.61,1457.5,1.843,1998.13,11606273.62,17854008.54,17.61,8004.069824,16.01,104.81
2019-08-01,1196.38,1432.4,1.902,2017.34,11244094.19,17851896.04,17.87,8111.120117,15.22,104.81
2019-07-31,1188.32,1437.8,2.007,2024.55,10715898.89,17850121.04,16.12,8175.419922,15.29,104.56
2019-07-30,1181.38,1441.8,2.06,2038.68,10624715.82,17847983.54,13.94,8273.610352,14.96,104.56
2019-07-29,1183.71,1433.3,2.063,2029.48,10653558.37,17846208.54,12.83,8293.330078,15.08,104.56
2019-07-26,1184.24,1432.2,2.074,2066.26,11060756.22,17840021.04,12.16,8330.209961,14.34,104.56
2019-07-25,1184.16,1427.5,2.083,2074.48,10944682.5,17837946.04,12.74,8238.540039,14.09,104.56
2019-07-24,1178.41,1436.5,2.05,2082.3,11032419.78,17836071.04,12.07,8321.5,13.75,104.56
2019-07-23,1179.89,1421.7,2.078,2101.45,11544576.39,17834333.54,12.61,8251.400391,13.16,104.56
2019-07-22,1176.87,1426.9,2.05,2093.34,11823742.11,17832546.04,13.53,8204.139648,13.67,104.56
2019-07-19,1176.11,1426.7,2.057,2094.36,11887350.26,17826496.04,14.45,8146.490234,13.11,104.56
2019-07-18,1172.78,1428.1,2.026,2066.55,10821285,17825021.04,13.53,8207.240234,13.8,104.56
2019-07-17,1180.62,1421.3,2.043,2072.92,10567683.36,17823508.54,13.97,8185.209961,13.04,104.56
2019-07-16,1179.63,1411.2,2.106,2091.87,12158143.82,17821846.04,12.86,8222.799805,12.57,104.56
2019-07-15,1180.41,1413.5,2.09,2082.48,11445374.33,17819821.04,12.68,8258.19043,13.03,104.56
2019-07-12,1177.32,1412.2,2.124,2086.66,12668771.2,17814421.04,12.39,8244.139648,12.81,104.56
2019-07-11,1175.16,1406.7,2.143,2080.58,13545111.73,17812371.04,12.93,8196.040039,13.96,104.56
2019-07-10,1176.57,1412.5,2.061,2058.78,14026926.64,17810758.54,13.03,8202.530273,14.63,104.56
2019-07-09,1183.22,1400.5,2.072,2052.03,13706465.96,17809146.04,14.09,8141.72998,14.43,104.56
2019-07-08,1180.94,1400,2.048,2064.17,12771753.89,17807221.04,13.96,8098.379883,14.48,104.56
2019-07-05,1175.02,1400.1,2.039,2110.59,12500070.18,17800858.54,13.28,8161.790039,13.16,104.56
2019-07-03,1170.72,1420.9,1.953,2096.02,12070558.77,17796408.54,12.57,8170.22998,13.5,104.56
2019-07-02,1167.47,1408,1.976,2122.02,11814520.97,17794258.54,12.93,8109.089844,13.41,104.56
2019-07-01,1161.77,1385.6,2.033,2129.74,12046876.35,17792283.54,14.06,8091.160156,14.03,104.56
2019-06-28,1156.38,1409.7,2.007,2130.62,12454396.57,17786421.04,15.08,8006.240234,14.43,104.88
2019-06-27,1157.12,1412,2.014,2134.32,14524099.42,17784383.54,15.82,7967.759766,13.94,104.88
2019-06-26,1154.67,1411.6,2.05,2121.85,13142171.19,17782608.54,16.21,7909.970215,14.05,104.88
2019-06-25,1156.17,1418.7,1.988,2121.64,12281490.65,17780546.04,16.28,7884.720215,14.09,104.88
2019-06-24,1154.67,1418.2,2.018,2126.33,12110266.76,17778721.04,15.26,8005.700195,13.99,104.88
2019-06-21,1159.2,1400.1,2.059,2125.62,10627779.33,17772483.54,15.4,8031.709961,13.77,104.88
2019-06-20,1159.42,1396.9,2.023,2131.29,10346590.21,17770821.04,14.75,8051.339844,13.67,104.88
2019-06-19,1172.48,1348.8,2.029,2124.78,10129759.35,17769021.04,14.33,7987.319824,14.4,104.88
2019-06-18,1174.87,1350.7,2.058,2098.71,10416221,17766808.54,15.15,7953.879883,14.54,104.88
2019-06-17,1186.55,1342.9,2.091,2090.73,10029558.98,17764771.04,15.35,7845.02002,14.68,104.88
2019-06-14,1186.88,1344.5,2.084,2095.41,9183778.55,17759658.54,15.28,7796.660156,14.4,104.88
2019-06-13,1183.32,1343.7,2.093,2103.15,9088543.74,17757546.04,15.82,7837.129883,14.89,104.88
2019-06-12,1183.53,1336.8,2.122,2108.75,8842950.66,17755658.54,15.91,7792.720215,14.96,104.88
2019-06-11,1179.21,1331.2,2.145,2111.81,8930883.76,17754021.04,15.99,7822.569824,14.85,104.88
2019-06-10,1184.02,1329.3,2.15,2099.49,8582809.85,17752233.54,15.94,7823.169922,14.94,104.88
2019-06-07,1182.07,1346.1,2.084,2072.33,8733010.81,17746883.54,16.3,7742.100098,15.79,104.88
2019-06-05,1180.84,1333.6,2.131,2069.11,8596264.34,17742946.04,16.09,7575.47998,16.46,104.88
2019-06-04,1178.26,1323.4,2.121,2066.97,9161560.31,17740946.04,16.97,7527.120117,17.4,104.88
2019-06-03,1179.64,1327.9,2.075,2067.85,9753767.21,17739021.04,18.86,7333.02002,17.32,104.88
2019-05-31,1188.8,1311.1,2.133,2041.74,9283514.43,17734008.54,18.71,7453.149902,17.32,105.05
2019-05-30,1189.73,1287.1,2.217,2038.8,9664520.55,17732546.04,17.3,7567.720215,16.67,105.05
2019-05-29,1194.03,1286.3,2.262,2023.32,9727930.6,17730546.04,17.9,7547.310059,17.32,105.05
2019-05-28,1188.94,1282.5,2.268,2048.83,9821841.35,17728371.04,17.5,7607.350098,17.01,105.05
2019-05-24,1185.77,1289.2,2.324,2045.31,8794148.3,17720421.04,15.85,7637.009766,16.66,105.05
2019-05-23,1189.8,1291,2.322,2059.59,8566055.64,17718508.54,16.92,7628.279785,16.4,105.05
2019-05-22,1190.78,1274.2,2.38,2064.86,8877381.1,17716533.54,14.75,7750.839844,16.1,105.05
2019-05-21,1192.78,1273.2,2.428,2061.25,8901567.86,17714446.04,14.95,7785.720215,15.66,105.05
2019-05-20,1194.73,1277.3,2.419,2055.71,9145870.49,17712533.54,16.31,7702.379883,15.9,105.05
2019-05-17,1194.73,1275.7,2.393,2055.8,8799984.52,17706571.04,15.96,7816.279785,16.03,105.05
2019-05-16,1192.33,1286.2,2.394,2067.69,9143166.95,17704683.54,15.29,7898.049805,16.6,105.05
2019-05-15,1186.79,1297.8,2.377,2092.78,8914293.35,17702858.54,16.44,7822.149902,16.63,105.05
2019-05-14,1187.82,1296.3,2.414,2081.84,8711792.44,17700996.04,18.06,7734.490234,18.05,105.05
2019-05-13,1188.78,1301.8,2.403,2079.01,7778221.87,17699096.04,20.55,7647.02002,18.38,105.05
2019-05-10,1175.2,1287.4,2.473,2108.04,6890789.2,17693408.54,16.04,7916.939941,18.53,105.05
2019-05-09,1180.09,1285.2,2.453,2102.01,6674880.76,17691846.04,19.1,7910.589844,18.28,105.05
2019-05-08,1173.1,1281.4,2.485,2168.01,6526667.72,17689971.04,19.4,7943.319824,15.83,105.05
2019-05-07,1172.35,1285.6,2.448,2176.99,6410759.11,17688071.04,19.32,7963.759766,14.61,105.05
2019-05-03,1164.33,1281.3,2.53,2196.32,6142922.57,17681333.54,12.87,8164,13.54,105.05
2019-05-02,1167.06,1272,2.545,2212.75,6027853.89,17679433.54,14.42,8036.77002,13.72,105.05
2019-04-30,1164.25,1282.8,2.504,2203.59,5855247.85,17674996.04,13.12,8095.390137,13.28,104.87
2019-04-29,1159.88,1281.5,2.527,2216.43,5896679.29,17673246.04,13.11,8161.850098,13.22,104.87
2019-04-26,1158.9,1288.8,2.5,2179.31,5813494.72,17667458.54,12.73,8146.399902,12.98,104.87
2019-04-25,1160.01,1279.7,2.534,2190.5,6099376.24,17665571.04,13.25,8118.680176,12.88,104.87
2019-04-24,1156.05,1279.4,2.518,2201.03,6216513.98,17663783.54,13.14,8102.009766,12.9,104.87
2019-04-23,1143.11,1273.2,2.569,2220.51,6024442.81,17661746.04,12.28,8120.819824,12.72,104.87
2019-04-22,1140.99,1277.6,2.587,2216.65,5927514.8,17660296.04,12.42,8015.27002,12.89,104.87
2019-04-18,1137.11,1276,2.56,2213.77,5859437.35,17653058.54,12.09,7998.060059,12.85,104.87
2019-04-17,1132.28,1276.8,2.594,2245.89,5842315.38,17651196.04,12.6,7996.080078,12.65,104.87
2019-04-16,1137.69,1277.2,2.592,2248.63,5653128.29,17649471.04,12.18,8000.22998,12.66,104.87
2019-04-15,1135.1,1291.3,2.556,2242.88,5765535.71,17647658.54,12.32,7976.009766,12.92,104.87
2019-04-12,1134.72,1295.2,2.562,2233.45,5647129.12,17642633.54,12.01,7984.160156,12.41,104.87
2019-04-11,1141.96,1293.3,2.499,2224.44,5941558.89,17640746.04,13.02,7947.359863,12.29,104.87
2019-04-10,1137.97,1313.9,2.465,2224.39,5806577.39,17638783.54,13.3,7964.240234,30.4,104.87
2019-04-09,1141.08,1308.3,2.502,2213.56,5902324.48,17636933.54,14.28,7909.279785,12.67,104.87
2019-04-08,1142.11,1297.1,2.52,2210.6,5801813.13,17635283.54,13.18,7953.879883,13.15,104.87
2019-04-05,1137.69,1295.6,2.499,2209.61,5492712.58,17629933.54,12.82,7938.689941,13.59,104.87
2019-04-04,1136.33,1294.3,2.513,2206.53,5546829.17,17627958.54,13.58,7891.779785,13.6,104.87
2019-04-03,1134.67,1295.3,2.528,2203.27,5444904.14,17626208.54,13.74,7895.549805,13.29,104.87
2019-04-02,1137.42,1295.4,2.472,2177.18,4638160.49,17624433.54,13.36,7848.689941,13.34,104.87
2019-04-01,1133.72,1294.2,2.503,2168.28,4580634.55,17622471.04,13.4,7828.910156,13.73,104.87
2019-03-29,1137.4,1298.5,2.407,2140.67,4539281.35,17617296.04,13.71,7729.319824,14.29,104.49
2019-03-28,1135.95,1295.3,2.391,2128.1,4560798.61,17615458.54,14.43,7669.169922,14.92,104.49
2019-03-27,1139.24,1316.9,2.381,2145.62,4445495.34,17613633.54,15.15,7643.379883,14.67,104.49
2019-03-26,1135.87,1321.4,2.425,2148.8,4428741,17611771.04,14.68,7691.52002,14.82,104.49
2019-03-25,1132.86,1329,2.405,2144.86,4489978.64,17610096.04,16.33,7637.540039,15.06,104.49
2019-03-22,1136.11,1318.7,2.437,2186.95,4494890.13,17604558.54,16.48,7642.669922,13.1,104.49
2019-03-21,1128.41,1313.6,2.539,2184.88,4556747.59,17602546.04,13.63,7838.959961,13.48,104.49
2019-03-20,1126.05,1300.5,2.525,2177.1,4542064.22,17600758.54,13.91,7728.970215,13.95,104.49
2019-03-19,1130.96,1306.5,2.618,2177.62,4499551.19,17598746.04,13.56,7723.950195,13.6,104.49
2019-03-18,1132.52,1301.5,2.605,2179.49,4496512.34,17596571.04,13.1,7714.47998,13.9,104.49
2019-03-15,1135.7,1302.9,2.591,2176.11,4381247.61,17590696.04,12.88,7688.529785,13.6,104.49
2019-03-14,1136.42,1293.4,2.63,2155.68,4357720.25,17588783.54,13.5,7630.910156,13.96,104.49
2019-03-13,1130.5,1309.3,2.625,2148.41,4366055.54,17586846.04,13.41,7643.410156,14.79,104.49
2019-03-12,1128.44,1296.3,2.6,2157.18,4355691,17585158.54,13.77,7591.029785,14.6,104.49
2019-03-11,1131.77,1291.1,2.641,2138.1,4411459.21,17583371.04,14.33,7558.060059,15.58,104.49
2019-03-08,1133.9,1299.3,2.63,2137.44,4366254.69,17578171.04,16.05,7408.140137,15.17,104.49
2019-03-07,1134.87,1286.1,2.641,2165.79,4355274.26,17576346.04,16.59,7421.459961,14.55,104.49
2019-03-06,1128.38,1287.6,2.693,2175.6,4348240.75,17574571.04,15.74,7505.919922,14.53,104.49
2019-03-05,1125.81,1284.7,2.719,2179.23,4195103.05,17572971.04,14.74,7576.359863,14.75,104.49
